"","Date","X.x","Cruise_ID","Leg","lon.x","lat.x","Day","days.x","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q","X.1","X.y","CruiseID","month","days.y","press","lat.y","lon.y","sigma_t","sigma_0","potemp","sal","temp","beam_att","beam_cp","fluor_chla","belowmld","depthdiff"
"485",2002-12-05,1615,"93HG_084",1,-64.67,10.5,5,338,12,2002,15,15.17,NA,0,NA,0,2,1,0.06,1,1.03,1,0.14,0,0.06,0,0.03,0,0.04,0,0.59,0,NA,0,0.002438,0,NA,0,NA,8,36.8743,0,NA,9,NA,0,24.165,0,25.009,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.99,0,0.66,0,84,103513,"93HG_084",12,338,18.103,10.5,-64.67,25.127,25.128,23.889,36.919,23.893,NA,NA,NA,TRUE,2.933
"486",2003-09-09,1788,"93HG_093",1,-64.67,10.5,9,251,9,2003,15,15.28,NA,0,NA,0,0.19,1,0,1,0,1,0.09,0,0.04,0,0,0,0.03,0,0.14,0,NA,0,0.002388,0,NA,0,NA,0,36.745,0,NA,9,NA,0,26.768,0,24.12,0,NA,9,NA,9,125.77,0,16.04,0,NA,0,122.74,0,15.66,0,NA,9,NA,9,NA,9,NA,9,1.27,0,0.15,0,0.08,0,93,114830,"93HG_093",9,251,18,10.5,-64.67,24.325,24.326,26.242,36.811,26.246,0.439,0.075,0.096,TRUE,2.72
"487",2006-08-03,2394,"93HG_125",1,-64.67,10.5,3,214,8,2006,7,7.28,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.37,0,0.02,0,0.09,0,0,0,0.71,0,NA,0,0.002377,8,NA,0,NA,0,36.758,0,NA,9,NA,0,25.768,0,24.432,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.12,0,NA,9,NA,9,NA,0,0.23,0,0.15,0,125,156283,"93HG_125",8,214,10,10.5,-64.67,24.74,24.74,24.701,36.729,24.703,0.588,0.224,0.14,TRUE,2.72
"488",2010-09-15,3260,"93HG_172",1,-64.67,10.5,15,257,9,2010,15,15.32,NA,0,195.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.32,0,0.01,0,0.02,0,0.05,0,NA,9,NA,0,0.002397,0,NA,0,NA,0,36.394,0,NA,9,NA,0,28.882,0,23.143,0,NA,0,NA,0,117.77,0,NA,0,NA,0,114.94,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.17,0,0.09,0,172,215081,"93HG_172",9,257,18,10.5,-64.67,23.255,23.256,28.632,36.423,28.636,0.103,0.467,0.139,TRUE,2.68
"489",2007-05-08,2547,"93HG_133",1,-64.67,10.5,8,127,5,2007,15,18.39,NA,0,174.05,0,NA,9,9.96920996838687e+36,9,NA,9,0.23,0,0,0,0,0,0.1,0,0.89,0,NA,0,0.002406,0,NA,0,NA,0,36.878,0,NA,9,NA,0,25.357,0,24.654,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.08,8,NA,9,NA,9,NA,0,0.19,0,0.1,0,133,166879,"93HG_133",5,127,21,10.5,-64.67,24.812,24.813,24.769,36.853,24.774,0.079,0.443,0.168,TRUE,2.61
"490",1996-08-06,174,"93HG_010",1,-64.67,10.5,6,218,8,1996,7,7.5,NA,0,183.8,0,2.36,1,0.02,1,0.28,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002423,0,NA,0,NA,0,36.891,0,NA,9,NA,9,25.06,0,24.755,0,NA,9,NA,9,NA,1,10.44,1,NA,1,NA,1,10.19,1,NA,9,NA,9,NA,9,NA,9,1.51,0,0.15,0,0.09,0,10,8365,"93HG_010",8,218,10.057,10.5,-64.67,24.98,24.981,24.434,36.938,24.436,NA,NA,NA,TRUE,2.557
"491",2012-03-16,3584,"93HG_189",1,-64.67,10.5,16,75,3,2012,25,25.56,NA,0,171.9,0,NA,9,9.96920996838687e+36,9,NA,9,0.73,0,0.25,0,NA,0,0.3,0,NA,0,NA,0,0.002411,0,NA,0,NA,0,36.696,0,NA,9,NA,0,21.053,0,25.781,0,NA,0,164.41,0,NA,4,NA,8,NA,8,NA,4,NA,8,NA,9,NA,9,NA,9,NA,9,0.58,0,3.23,0,3.2,0,189,237366,"93HG_189",3,75,28,10.5,-64.67,25.831,25.832,20.91,36.725,20.915,0.453,0.817,1.54,TRUE,2.44
"492",2006-05-10,2338,"93HG_122",1,-64.67,10.5,10,129,5,2006,15,14.569,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0.01,0,0,0,0.04,0,0.84,0,NA,9,0.002418,0,NA,9,NA,9,36.655,0,NA,9,NA,0,27.087,0,23.933,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.18,0,NA,9,NA,9,1.4,0,0.17,0,0.13,0,122,152320,"93HG_122",5,129,17,10.5,-64.67,24.199,24.201,26.022,36.556,26.026,0.556,0.192,0.123,TRUE,2.431
"493",1997-09-17,440,"93HG_023",1,-64.67,10.5,17,259,9,1997,15,14.742,NA,0,NA,0,2.85,1,9.96920996838687e+36,9,1.09,1,0.23,0,0.02,0,0,0,0.05,0,1.25,0,NA,0,0.002392,0,NA,0,NA,0,36.444,0,NA,9,NA,0,27.299,0,23.7207,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,89,1,NA,9,0.91,0,0.14,0,0.04,0,23,24931,"93HG_023",9,259,17.112,10.5,-64.67,23.782,23.784,26.987,36.406,26.991,0.467,NA,0.081,TRUE,2.37
"494",2002-01-10,1427,"93HG_074",1,-64.67,10.5,10,9,1,2002,35,33.855,NA,0,190.23,0,NA,9,9.96920996838687e+36,9,NA,9,0.17,0,0.02,0,0.23,0,0.06,0,1.26,0,NA,9,NA,9,NA,9,NA,9,36.856,0,NA,9,NA,0,24.234,0,24.984,0,NA,9,NA,9,197.17,0,NA,0,NA,0,192.42,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.12,0,1.12,0,1.07,0,74,90363,"93HG_074",1,9,36.208,10.5,-64.67,25.062,25.064,24.055,36.898,24.063,0.532,NA,0.86,TRUE,2.353
"495",2000-12-05,1178,"93HG_061",1,-64.67,10.5,5,339,12,2000,25,24.009,NA,0,194.5,0,NA,9,9.96920996838687e+36,9,NA,9,0.03,0,0.02,0,0.1,0,0.05,0,0,0,NA,0,0.002432,0,NA,0,NA,0,36.766,0,NA,9,NA,0,24.714,8,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,163.7,0,NA,0,NA,9,NA,9,783,8,NA,9,1.17,0,1.16,0,0.75,0,61,73624,"93HG_061",12,339,26.15,10.5,-64.67,24.818,24.82,24.61,36.795,24.615,0.75,NA,0.795,TRUE,2.141
"496",1997-02-13,295,"93HG_016",1,-64.67,10.5,13,43,2,1997,15,16,NA,0,NA,0,0.84,1,0.15,1,0.63,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.00243,0,NA,0,NA,0,36.905,0,NA,9,NA,9,23.4,0,25.264,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,134,8,NA,9,NA,0,1.25,0,0.81,0,16,15655,"93HG_016",2,43,18.136,10.5,-64.67,25.33,25.331,23.203,36.917,23.206,0.609,NA,1.159,TRUE,2.136
"497",1998-08-05,638,"93HG_033",1,-64.67,10.5,5,216,8,1998,15,14.971,NA,0,198.1,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,NA,0,0,0,0.02,0,0,0,NA,0,0.002406,0,NA,0,NA,0,36.718,0,NA,9,NA,0,27.777,0,23.7575,0,NA,9,NA,9,107.91,1,18.28,1,NA,1,105.31,1,17.84,1,NA,9,NA,9,NA,9,NA,9,1.11,0,0.16,0,0.14,0,33,37395,"93HG_033",8,216,17.106,10.5,-64.67,23.939,23.941,27.133,36.677,27.137,0.442,NA,0.151,TRUE,2.135
"498",1995-12-13,22,"93HG_002",1,-64.67,10.5,13,346,12,1995,15,16,NA,0,178.4,0,2.69,1,0.05,1,0.43,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002413,0,NA,0,NA,0,NA,9,NA,9,NA,0,25.38,0,24.59,0,NA,9,NA,9,NA,1,10.22,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,1.23,0,0.18,0,0.14,0,2,638,"93HG_002",12,346,18.103,10.5,-64.67,24.712,24.684,25.33,36.906,25.334,NA,NA,NA,TRUE,2.103
"499",2000-07-07,1086,"93HG_056",1,-64.67,10.5,7,188,7,2000,7,7.848,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.01,0,0,0,0.01,0,0.01,0,0,0,NA,0,0.0024,8,NA,8,NA,8,36.886,0,NA,9,NA,0,22.921,0,25.3998,0,NA,9,NA,9,194.67,1,NA,1,NA,1,189.98,1,NA,1,NA,9,NA,9,86,8,NA,9,NA,0,1.06,0,0.36,0,56,67044,"93HG_056",7,188,9.927,10.5,-64.67,25.601,25.602,22.289,36.926,22.291,0.703,NA,0.545,TRUE,2.079
"500",1999-11-04,932,"93HG_048",2,-64.67,10.5,4,307,11,1999,15,16.003,NA,0,194.2,0,NA,9,9.96920996838687e+36,9,NA,9,0.69,0,0.02,0,0,0,0.02,0,NA,0,NA,0,NA,0,NA,0,NA,0,36.371,0,NA,9,NA,0,28.15,0,23.379,0,NA,9,NA,9,NA,1,NA,1,10.91,1,NA,1,NA,1,NA,9,NA,9,104,8,NA,9,1.26,0,0.29,0,0.2,0,48,57058,"93HG_048",11,307,18.064,10.5,-64.67,23.425,23.426,28.038,36.385,28.042,0.5,NA,0.224,TRUE,2.061
"501",1996-05-09,116,"93HG_007",2,-64.67,10.5,9,129,5,1996,7,8,NA,0,NA,0,1.88,1,0.04,1,0.52,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002426,0,NA,0,NA,0,36.802,8,NA,0,NA,0,22.842,0,25.3694,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,0,5.8,0,2.68,0,7,5047,"93HG_007",5,129,10.057,10.5,-64.67,25.651,25.652,21.535,36.714,21.537,NA,NA,NA,TRUE,2.057
"502",2010-11-09,3299,"93HG_174",1,-64.67,10.5,9,312,11,2010,25,23,NA,0,185.2,0,NA,9,9.96920996838687e+36,9,NA,9,0.29,0,0.01,0,0.09,0,0.07,0,NA,0,NA,0,0.00239,0,NA,0,NA,0,36.146,0,NA,9,NA,0,29.285,0,22.831,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.95,0,0.14,0,0.13,0,174,217732,"93HG_174",11,312,25,10.5,-64.67,22.836,22.838,29.276,36.154,29.282,0.113,0.477,0.07,TRUE,2
"503",1999-12-07,954,"93HG_049",1,-64.67,10.5,7,340,12,1999,35,35.247,NA,0,188.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.08,0,0,0,0.13,0,0.05,0,NA,0,NA,0,0.002395,0,NA,0,NA,0,36.113,0,NA,9,NA,0,28.283,0,23.1468,0,NA,9,NA,9,NA,1,NA,1,11,1,NA,1,NA,1,NA,9,NA,9,404,8,NA,9,0.69,0,0.15,0,0.17,0,49,58329,"93HG_049",12,340,37.243,10.5,-64.67,23.171,23.174,28.245,36.144,28.254,0.45,NA,0.176,TRUE,1.996
"504",1997-08-17,419,"93HG_022",1,-64.67,10.5,17,228,8,1997,7,7.09,NA,0,NA,0,2.39,1,9.96920996838687e+36,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002413,0,NA,0,NA,0,36.823,0,NA,9,NA,8,23.735,0,25.1013,8,NA,9,NA,9,101.9,1,17.81,1,NA,1,NA,1,17.38,1,NA,9,NA,9,70,1,NA,9,NA,0,0.2,0,0.11,0,22,23572,"93HG_022",8,228,9.062,10.5,-64.67,25.479,25.479,22.637,36.896,22.639,0.475,NA,0.165,TRUE,1.972
"505",1997-06-17,379,"93HG_020",1,-64.67,10.5,17,167,6,1997,7,11.257,NA,0,NA,0,3.19,1,0.1,1,0.83,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,0,NA,0,36.93,8,NA,0,NA,0,25.206,0,25.2852,0,NA,9,NA,9,NA,1,11.81,1,NA,1,NA,1,11.53,1,NA,9,NA,9,NA,9,NA,9,NA,0,0.27,0,0.25,0,20,20895,"93HG_020",6,167,13.204,10.5,-64.67,24.877,24.878,24.8,36.949,24.803,0.531,NA,0.268,TRUE,1.947
"506",2008-12-10,2887,"93HG_152",1,-64.67,10.5,10,344,12,2008,25,25.06,NA,0,191.56,0,NA,9,9.96920996838687e+36,9,NA,9,0.02,0,0.01,0,0.01,0,0,0,1.27,0,NA,0,0.002392,0,NA,0,NA,0,36.648,0,NA,9,NA,0,26.26,0,24.195,0,19.41,0,NA,0,NA,0,NA,0,10.33,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.6,0,0.2,0,0.29,0,152,190680,"93HG_152",12,344,27,10.5,-64.67,24.247,24.248,26.101,36.652,26.107,0.08,0.444,0.144,TRUE,1.94
"507",2005-10-05,2227,"93HG_116",1,-64.67,10.5,5,277,10,2005,25,25.144,NA,0,194.62,0,NA,9,9.96920996838687e+36,9,NA,9,0.08,0,0.02,0,0,0,0.03,0,0.6,0,NA,0,NA,9,NA,9,NA,9,36.6,0,NA,9,NA,0,28.839,0,23.313,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.24,0,0.19,0,116,145222,"93HG_116",10,277,27,10.5,-64.67,23.489,23.491,28.128,36.513,28.134,NA,NA,0.163,TRUE,1.856
"508",2009-10-06,3073,"93HG_162",1,-64.67,10.5,6,278,10,2009,15,15.18,NA,0,194.55,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.02,0,NA,0,NA,0,0.002391,0,NA,0,NA,0,36.581,0,NA,9,NA,0,26.719,0,23.99,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,1.4,0,0.16,0,0.06,0,162,202975,"93HG_162",10,278,17,10.5,-64.67,24.134,24.136,26.247,36.563,26.251,0.117,0.481,0.077,TRUE,1.82
"509",2002-05-07,1502,"93HG_078",1,-64.67,10.5,7,126,5,2002,25,25.34,NA,0,197.27,0,NA,9,9.96920996838687e+36,9,NA,9,0.07,0,0.01,0,0.14,0,0.04,0,1.46,0,NA,0,0.002429,0,NA,0,NA,0,36.962,0,NA,9,NA,0,25.634,0,24.624,0,NA,9,NA,9,123.67,0,NA,9,NA,9,120.69,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.67,0,0.18,0,0.22,0,78,95623,"93HG_078",5,126,27.156,10.5,-64.67,24.665,24.666,25.561,36.979,25.567,NA,NA,NA,TRUE,1.816
"510",1997-11-13,480,"93HG_025",2,-64.67,10.5,13,316,11,1997,15,15.448,NA,0,193.4,0,3.84,1,9.96920996838687e+36,9,NA,9,0,0,0,0,0.07,0,0.14,0,1.72,0,NA,0,0.002423,0,NA,0,NA,0,36.629,0,NA,9,NA,0,26.309,0,24.1721,0,NA,9,NA,9,NA,1,10.75,1,NA,1,NA,1,10.49,1,NA,9,NA,9,69,1,NA,9,1.21,0,0.17,0,0.11,0,25,27597,"93HG_025",11,316,17.137,10.5,-64.67,24.3,24.301,25.904,36.637,25.908,0.465,NA,0.162,TRUE,1.689
"511",1996-01-12,42,"93HG_003",1,-64.67,10.5,12,11,1,1996,25,26.5,NA,0,171.6,0,3.42,1,0.15,1,2.46,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.00243,0,NA,0,NA,0,36.925,0,NA,9,NA,9,23.74,0,25.18,0,NA,9,NA,9,NA,1,14.64,1,NA,1,NA,1,14.29,1,NA,9,NA,9,74,1,NA,9,0.83,0,1.74,0,0.81,0,3,1240,"93HG_003",1,11,28.162,10.5,-64.67,25.174,25.175,23.727,36.913,23.733,NA,NA,NA,TRUE,1.662
"512",2000-06-06,1069,"93HG_055",1,-64.67,10.5,6,157,6,2000,25,24.552,NA,0,197.1,0,NA,9,9.96920996838687e+36,9,NA,9,0.05,0,0,0,0.01,0,0.03,0,0.68,0,NA,0,0.002431,0,NA,0,NA,0,NA,9,NA,9,NA,0,24.565,0,24.9593,0,NA,9,NA,9,103.02,1,14.36,1,NA,1,100.53,1,14.01,1,NA,9,NA,9,132,8,NA,9,1.16,0,0.19,0,0.18,0,55,65743,"93HG_055",6,157,26.089,10.5,-64.67,25.114,25.116,24.109,36.989,24.115,0.539,NA,0.264,TRUE,1.537
"513",2008-08-05,2810,"93HG_148",1,-64.67,10.5,5,217,8,2008,15,15.54,NA,0,185.68,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0.04,0,0.04,0,0.01,0,1.36,0,NA,0,0.002421,0,NA,0,NA,0,36.716,0,NA,9,NA,0,25.969,0,24.352,0,NA,0,NA,0,133.17,0,NA,0,NA,0,129.96,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.82,0,0.26,0,0.15,0,148,185332,"93HG_148",8,217,17,10.5,-64.67,24.639,24.64,25.123,36.768,25.127,0.107,0.471,0.173,TRUE,1.46
"514",2006-06-06,2357,"93HG_123",1,-64.67,10.5,6,156,6,2006,15,15.73,NA,0,192.4,0,NA,9,9.96920996838687e+36,9,NA,9,0.63,0,0.03,0,0.08,0,0,0,0,0,NA,0,0.002433,0,NA,0,NA,0,36.884,0,NA,9,NA,0,25.105,0,24.749,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.16,0,NA,9,NA,9,NA,9,0.15,9,0.12,9,123,153644,"93HG_123",6,156,17,10.5,-64.67,24.796,24.797,24.924,36.895,24.928,0.464,0.1,0.11,TRUE,1.27
"515",2002-06-12,1520,"93HG_079",1,-64.67,10.5,12,162,6,2002,15,14.856,NA,0,NA,0,2.78,1,0.01,1,0.49,1,0.01,0,0,0,0.07,0,0.03,0,0.51,0,NA,0,0.002425,0,NA,0,NA,0,36.993,0,NA,9,NA,0,25.776,0,24.619,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.81,0,0.12,0,0.14,0,79,96922,"93HG_079",6,162,16.092,10.5,-64.67,24.703,24.704,25.657,37.071,25.661,NA,NA,NA,TRUE,1.236
"516",2003-04-08,1692,"93HG_088",1,-64.67,10.5,8,97,4,2003,25,24.808,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.1,0,0.01,0,0.13,0,0,0,0.62,0,NA,9,NA,9,NA,9,NA,9,36.937,0,NA,9,NA,0,24.724,0,24.922,0,NA,9,NA,9,153.1,0,NA,0,NA,0,149.4,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.21,0,0.17,0,0.11,0,88,108791,"93HG_088",4,97,26,10.5,-64.67,24.967,24.969,24.577,36.98,24.583,NA,NA,0.149,TRUE,1.192
"517",1999-10-05,912,"93HG_047",1,-64.67,10.5,5,277,10,1999,15,15.913,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.54,0,0.05,0,0,0,0.03,0,1.97,0,NA,9,NA,9,NA,9,NA,9,36.422,0,NA,9,NA,0,28.053,0,23.4434,0,NA,9,NA,9,121.3,1,13.5,1,10.48,1,118.38,1,13.17,1,NA,9,NA,9,125,8,NA,9,0.87,0,0.06,0,0.03,0,47,55806,"93HG_047",10,277,17.103,10.5,-64.67,23.55,23.551,27.708,36.41,27.712,0.501,NA,0.063,TRUE,1.19
"518",2005-12-15,2243,"93HG_117",1,-64.67,10.5,15,348,12,2005,15,15.85,NA,0,196.32,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0.02,0,0.01,0,0.04,0,0.41,0,NA,0,NA,9,NA,9,NA,9,36.687,0,NA,9,NA,0,26.399,0,24.156,0,NA,9,NA,9,133.66,0,19.74,0,NA,0,130.44,0,19.27,0,NA,0,0.04,0,NA,9,NA,9,NA,0,1.27,0,0.81,0,117,145717,"93HG_117",12,348,17,10.5,-64.67,24.135,24.136,26.451,36.676,26.454,0.168,0.532,1.539,TRUE,1.15
"519",1996-12-11,256,"93HG_014",1,-64.67,10.5,11,345,12,1996,25,26.247,NA,0,197.5,0,1.68,1,0.06,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002411,0,NA,0,NA,0,36.668,0,NA,9,NA,9,25.762,0,24.37,0,NA,9,NA,9,NA,1,12.53,1,NA,1,NA,1,12.22,1,NA,9,NA,9,72,1,NA,9,1.71,0,0.44,0,0.73,0,14,13038,"93HG_014",12,345,27.277,10.5,-64.67,24.43,24.432,25.718,36.733,25.724,0.514,NA,0.498,TRUE,1.03
"520",1998-06-09,598,"93HG_031",2,-64.67,10.5,9,159,6,1998,15,15.057,NA,0,197.6,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0.04,0,0.07,0,0.06,0,NA,0,NA,0,0.002389,0,NA,0,NA,0,36.871,0,NA,9,NA,0,25.291,0,24.679,0,NA,9,NA,9,101.13,1,13.05,1,NA,1,NA,1,12.73,1,NA,9,NA,9,89,8,NA,9,1.82,0,0.27,0,0.19,0,31,34770,"93HG_031",6,159,16.085,10.5,-64.67,24.701,24.701,25.195,36.876,25.199,0.521,NA,0.382,TRUE,1.028
"521",1996-09-10,194,"93HG_011",1,-64.67,10.5,10,253,9,1996,7,9.097,NA,0,183.2,0,2.66,1,0.07,1,0.9,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002399,0,NA,0,NA,0,36.421,0,NA,9,NA,0,28.894,0,23.2158,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,87,1,NA,9,1.75,0,0.18,0,0.11,0,11,9026,"93HG_011",9,253,10.038,10.5,-64.67,23.309,23.31,28.672,36.509,28.674,0.52,NA,0.122,TRUE,0.941000000000001
"522",2001-03-14,1235,"93HG_064",1,-64.67,10.5,14,72,3,2001,25,25.229,NA,0,139.4,0,NA,9,9.96920996838687e+36,9,NA,9,0.36,0,1.11,0,NA,0,0.39,0,NA,0,NA,0,0.002425,8,NA,8,NA,8,36.775,0,NA,9,NA,0,21.144,0,25.811,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.56,0,2.57,0,0.75,0,64,77560,"93HG_064",3,72,26.15,10.5,-64.67,25.872,25.874,20.968,36.798,20.973,0.552,NA,3.132,TRUE,0.920999999999999
"523",2008-09-10,2829,"93HG_149",1,-64.67,10.5,10,253,9,2008,15,15.09,NA,0,198.09,0,NA,9,9.96920996838687e+36,9,NA,9,0.05,0,0.01,0,0.04,0,0.01,0,NA,0,NA,0,0.002395,0,NA,0,NA,0,36.326,0,NA,9,NA,0,28.591,0,23.035,0,NA,0,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.5,0,0.14,0,0.08,0,149,186652,"93HG_149",9,253,16,10.5,-64.67,23.315,23.316,28.269,36.343,28.273,NA,NA,0.131,TRUE,0.91
"524",2006-03-16,2300,"93HG_120",1,-64.67,10.5,16,74,3,2006,15,16.199,NA,0,199.3,0,NA,9,9.96920996838687e+36,9,NA,9,0.29,0,0,0,0.11,0,0.03,0,0.58,0,NA,0,0.002447,0,NA,0,NA,0,36.895,0,NA,9,NA,0,24.123,0,25.022,0,NA,9,NA,9,NA,0,12.51,0,NA,0,NA,0,12.21,0,NA,0,0.18,0,NA,9,NA,9,1.8,0,0.31,0,0.22,0,120,149675,"93HG_120",3,74,17,10.5,-64.67,25.061,25.062,24.034,36.889,24.038,0.567,0.203,0.352,TRUE,0.800999999999998
"525",2006-04-04,2319,"93HG_121",1,-64.67,10.5,4,93,4,2006,15,15.24,NA,0,185.52,0,NA,9,9.96920996838687e+36,9,NA,9,0.03,0,0.2,0,0.33,0,0.12,0,0.7,0,NA,9,0.002417,0,NA,9,NA,9,36.833,0,NA,9,NA,0,22.527,0,25.459,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.07,0,NA,9,NA,9,NA,4,0.67,0,0.58,0,121,150995,"93HG_121",4,93,16,10.5,-64.67,25.561,25.562,22.114,36.811,22.117,0.634,0.27,0.685,TRUE,0.76
"526",2006-07-04,2376,"93HG_124",1,-64.67,10.5,4,184,7,2006,15,15.241,NA,0,193.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.22,0,0,0,0,0,0.02,0,0.58,0,NA,0,0.002425,0,NA,0,NA,0,36.825,0,NA,9,NA,0,25.285,0,24.646,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.04,8,NA,9,NA,9,NA,8,0.25,0,0.18,0,124,154965,"93HG_124",7,184,16,10.5,-64.67,24.734,24.735,24.992,36.84,24.995,0.644,0.28,0.154,TRUE,0.759
"527",2005-05-10,2150,"93HG_112",1,-64.67,10.5,10,129,5,2005,15,15.61,NA,0,198.96,0,NA,9,9.96920996838687e+36,9,NA,9,0.2,0,0.04,0,0,0,0.03,0,0.14,0,NA,9,0.002475,4,NA,9,NA,9,36.894,0,NA,9,NA,0,27.155,0,24.098,0,NA,9,NA,9,NA,0,13.46,0,NA,0,NA,0,13.14,0,NA,0,0.46,8,NA,9,NA,9,1.36,0,0.1,0,0.08,0,112,139921,"93HG_112",5,129,16,10.5,-64.67,24.172,24.173,26.913,36.894,26.916,0.43,0.066,0.088,TRUE,0.390000000000001
"528",2011-03-15,3375,"93HG_178",1,-64.67,10.5,15,73,3,2011,25,23.62,NA,0,189.3,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0.01,0,0,0,0.02,0,0.33,0,NA,0,0.002423,0,NA,0,NA,0,36.791,8,NA,9,NA,0,24.133,0,24.974,0,NA,0,NA,0,118.66,0,15.5,0,NA,0,115.8,0,15.13,0,NA,9,NA,9,NA,9,NA,9,1.59,0,0.33,0,0.4,0,178,223019,"93HG_178",3,73,24,10.5,-64.67,24.923,24.924,24.311,36.817,24.316,0.134,0.498,0.63,TRUE,0.379999999999999
