"","cdww","iews","inss","mcc","mwp","si10","sp","sst","t2m","tauoc","u10","ust","v10","v10n","vst","wind","time_month","cdir","e","ewss","i10fg","lsp","magss","mer","metss","mmtss","mntss","mtpr","nsss","sshf","tp","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH_corrected","Salinity_bottles","Temperature","Sigma_t","PrimaryProductivity","Chlorophyll","Phaeopigments","NO3_USF","Isotherm_21","MLD","Tchla","Prasino3","Dino1","Crypto1","Hapto6","Chloro1","Cyano4","Diatom1","Mesh200","Mesh500","total_biomass","SeaWiFS_chla","MODIS_chla","Satellite_chla"
"425",0.0010415309,-0.08887333,-0.049056828,0.18838751,4.551759,8.068962,101210.44,296.23413,297.03723,0.95679235,-6.7926807,-0.061298847,-3.8766766,-3.7888231,-0.04238269,5.9040527,"02-2014",20321136,-0.0010721972,-8317.5625,10.482655,5.02763e-05,9672.734,-1.2409742e-05,-0.09631872,0.111935675,-0.051310837,6.927899e-07,-4437.668,936714,5.8615115e-05,NA,NA,NA,0.206100130263498,0.133918777193065,7.51898647190684,0.477946677207834,3.47865565197601,7.90638978903249,36.7024283558222,20.5952349284547,25.9014818076597,1.7149545235426,0.614691897238647,0.589220130857994,7.38506769471378,25,48,137.65,0.77,3.07,2.29,9.83,0.43,0.62,120.62,4.95634,2.61748,7.57382,NA,6.82079937104826,6.82079937104826
"426",0.0010303375,-0.08816069,-0.0508281,0.119356185,4.5802364,7.9843607,101210.5,296.62463,297.32202,0.96001714,-6.576747,-0.05965787,-4.0290976,-3.957838,-0.0437015,5.7815466,"03-2014",22288800,-0.0013735904,-8404.152,10.502474,5.955457e-06,9879.4375,-1.5897138e-05,-0.09727043,0.11432418,-0.054065883,1.5267943e-07,-4670.383,843898,1.3577419e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.78,0.59,0.8,2.06,11.64,0.98,3.81,26.88,NA,NA,NA,NA,2.93125282040349,2.93125282040349
"427",0.000989686,-0.087282,-0.043336034,0.20441926,4.6937275,7.6822023,101201.5,296.7635,297.72705,0.9668459,-6.56839,-0.058927715,-3.5001173,-3.4003344,-0.037434444,5.3418903,"04-2014",22617280,-0.0010055222,-8246.16,10.152319,4.584907e-05,9373.297,-1.1637574e-05,-0.09542948,0.10853554,-0.046315074,9.538562e-07,-4004.5234,1050671,8.163415e-05,NA,NA,NA,0.25820743846963,0.180501338801564,6.16945297278868,0.393107193574644,3.2767243217716,7.89561152790663,36.7680660547849,21.077019216135,25.8127174917564,0.635108551149357,0.634336005606634,0.675194786396789,5.98895163398712,42,27,81.62,1.89,2,4.03,23.52,0.22,1.63,48.34,9.39105,7.46291,16.85396,NA,4.66405206874565,4.66405206874565
"428",0.0010127136,-0.08968824,-0.04578632,0.1533941,4.512163,7.805703,101187.31,297.72134,298.27136,0.9627472,-6.5992517,-0.060403764,-3.6563654,-3.6000967,-0.039003607,5.6000977,"05-2014",22557664,-0.001549771,-8456.844,10.305552,5.9523474e-05,9668.391,-1.7936269e-05,-0.09790033,0.11189685,-0.04822582,1.3817369e-06,-4167.7773,687934,0.000119919074,NA,NA,NA,0.162981984659166,0.517517905836673,7.83866359630536,0.472674905500542,3.39500559280518,7.91574161857018,36.6820241171975,20.3178198918993,25.9574285004361,1.29573235021766,1.53123805406013,0.809508730716775,7.32114569046869,22,19,296.77,0.26,1.48,4.12,17.41,21.84,2.57,249.09,13.814,7.57935,21.39335,NA,3.05638966008469,3.05638966008469
"429",0.0009574103,-0.07282913,-0.03630662,0.123590544,4.4425697,7.057207,101268.75,298.07562,298.56433,0.9729957,-5.9452143,-0.050965726,-3.2067823,-3.1452274,-0.03263566,5.0070934,"06-2014",21919120,-0.0011972603,-6748.8516,9.199067,0.00015954005,7705.344,-1.3857483e-05,-0.078059435,0.0891566,-0.037781,2.433097e-06,-3259.7227,562956,0.00021097314,NA,NA,NA,0.584731943564055,0.270512461559111,4.42993777294942,0.278540040857408,4.35460042714486,7.96201275186969,36.8679811288745,22.9268387301502,25.3777141844837,1.49749143453383,0.257778014060638,0.410065452403216,4.15942531139031,115,31,53.57,2.55,1.13,1.91,17.35,0.27,2.48,27.89,27.4901,20.4162,47.9063,NA,1.27915678289201,1.27915678289201
"430",0.000899788,-0.05393517,-0.02569753,0.1664145,4.3768444,6.217265,101408,298.3266,298.72693,0.98269224,-5.2105227,-0.039467096,-2.6424246,-2.5918694,-0.025042567,4.3950195,"07-2014",21830768,-0.001149734,-4800.129,7.898423,0.00027711416,5477.298,-1.330892e-05,-0.05551511,0.06337162,-0.02563037,5.3850526e-06,-2217.6172,401385,0.00046652136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61914099830168,1.61914099830168
"431",0.00079523306,-0.025834024,-0.009083115,0.15707642,4.4221544,4.3419304,101275.56,300.03174,299.52185,0.99402297,-3.1596117,-0.021954954,-1.1933813,-1.2197256,-0.012038376,3.2496843,"08-2014",22007264,-0.0019241087,-2377.4336,5.941722,0.0006406056,2930.8574,-2.2269422e-05,-0.027510166,0.033939645,-0.009136204,1.675899e-05,-787.229,-223869,0.0014466273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218971921337975,0.218971921337975
"432",0.00084849936,-0.044277787,-0.016666677,0.08528696,4.3806562,5.3500814,101150.69,300.60403,300.1151,0.9887584,-4.5047073,-0.034683466,-1.8331547,-1.8744259,-0.018907849,3.8386574,"09-2014",22032672,-0.0025103055,-4080.504,7.18023,7.270937e-05,4556.167,-2.9054761e-05,-0.04726118,0.0527255,-0.017109718,4.7930007e-06,-1477.8123,-249259,0.0004134879,NA,NA,NA,0.383635366345495,0.238974274788387,2.9936339757737,0.186694297893631,3.91867984353143,8.00286259600063,36.7798800141319,24.6029152587944,24.8052093054896,0.547192690652211,0.33616127714352,0.388332959887012,2.75465970098531,119,23,28.71,4.36,0.7,0.31,13.85,0.01,6.15,3.34,16.7423,20.8366,37.5789,NA,0.179090731342634,0.179090731342634
"433",0.00080353,-0.03136885,-0.011463854,0.17712337,5.196704,4.531728,101086.125,300.86255,300.14832,0.9931329,-3.5248413,-0.025103688,-1.3548841,-1.4025574,-0.013896406,3.3354492,"10-2014",20772432,-0.0024994314,-2808.129,6.2077484,0.00015633805,3285.6987,-2.8929004e-05,-0.032442868,0.037972394,-0.011323694,1.259471e-05,-979.2744,-366660,0.0010874609,NA,NA,NA,NA,NA,NA,NA,NA,8.01128459744001,36.7879424394023,24.4180687756161,24.8658540082483,0.698352182708548,0.162102042404555,0.29230823798947,NA,115,18,24.01,3.86,0.53,0.21,11.2,0,4.87,3.35,7.24603,3.43736,10.68339,NA,0.19046924357061,0.19046924357061
"434",0.0009129951,-0.057885706,-0.024826467,0.19328135,4.957201,6.3090715,101077.19,300.17087,299.65295,0.97942966,-5.534424,-0.04437548,-2.534896,-2.5939426,-0.026211102,4.543213,"11-2014",18983808,-0.00293988,-5342.832,8.448968,0.00021678877,5956.914,-3.4027064e-05,-0.061852396,0.06888847,-0.026166558,8.306046e-06,-2258.6719,-318900,0.00071793795,NA,NA,NA,0.235560456423137,0.149220067975867,2.88652660877994,0.0862773293541813,1.35447730048485,8.0122154829389,36.8239132735407,24.8293726647898,24.7730065219838,1.05891985763596,0.186114740424688,0.389776555980095,2.73730654080408,126,19,28.56,4.77,0.65,1.55,15.64,0,4.79,1.16,5.0585,2.99493,8.05343,NA,0.279020487268766,0.279020487268766
"435",0.00094467355,-0.063718975,-0.03335792,0.105816305,5.1733894,6.7179317,101172.69,299.15317,298.93384,0.9727618,-5.6937876,-0.048092842,-3.1357784,-3.1768417,-0.033392616,4.873535,"12-2014",18112736,-0.0023758635,-6049.3164,8.980021,7.378668e-05,6964.789,-2.7495975e-05,-0.06999767,0.08061151,-0.03588617,1.3282424e-06,-3101.8984,-99012,0.00011525574,NA,NA,NA,0.182376206391543,0.102448323804853,3.39829900089813,0.110870054450079,1.36265135984579,7.98857890404805,36.8725820189823,23.7443486596678,25.1373231984865,0.699809162234501,0.439458608008,0.571362698061603,3.29585067709328,121,18,70.19,4.26,2.19,2.4,19.49,0.39,2.78,38.66,11.6572,4.49081,16.14801,NA,0.466162565792048,0.466162565792048
"436",0.0009867293,-0.078385055,-0.038703084,0.1502415,4.7315655,7.3829594,101308.94,298.00082,298.0509,0.96655804,-6.3287277,-0.056129873,-3.3366394,-3.3366508,-0.03633387,5.32251,"01-2015",18559312,-0.002111046,-7491.035,9.814801,8.651821e-05,8525.172,-2.4433757e-05,-0.086761355,0.09869243,-0.041935623,1.459036e-06,-3621.3828,132119,0.00012575692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23800229032834,1.23800229032834
"437",0.0010204338,-0.08920717,-0.04765761,0.073758334,4.975831,7.7231255,101237.19,297.8455,298.0144,0.95862925,-6.448475,-0.061522067,-3.54387,-3.5413303,-0.041818596,5.6650734,"02-2015",20468960,-0.0022155815,-8600.883,10.303446,3.089145e-05,9992.289,-2.5641246e-05,-0.09952861,0.11567515,-0.05165738,5.997517e-07,-4465.0703,254714,5.136311e-05,NA,NA,NA,0.284828906849052,0.177941475314535,5.46157378551017,0.26616687596336,1.37572944817243,NA,36.8468862017555,22.092211153158,25.585835753323,1.06992665210675,0.324367527821545,0.351882831936495,5.28363231019564,67,15,37.69,2.73,0.95,3.77,21.82,0.21,4.82,3.38,NA,NA,NA,NA,1.21401248861242,1.21401248861242
"438",0.0010793896,-0.09784156,-0.054936945,0.15265131,4.7633467,8.314097,101287.56,297.57962,297.75854,0.94869655,-6.9599266,-0.067619145,-4.0809574,-4.0663404,-0.0478875,6.29916,"03-2015",22108768,-0.00224635,-9266.6875,11.026611,5.7236844e-05,10863.777,-2.5999267e-05,-0.10722923,0.1257326,-0.059037685,9.710325e-07,-5102.742,322528,8.3034756e-05,NA,NA,NA,0.386818915579681,0.245058989971899,4.6665994162145,0.315126313413148,1.71102017844583,7.95349348842284,36.8464890599913,22.0470427671733,25.6104284890789,0.29249028229678,0.337410805542289,0.58156004895231,4.4215404262426,87,35,NA,NA,NA,NA,NA,NA,NA,NA,16.4303,8.19616,24.62646,NA,1.05837096704377,1.05837096704377
"439",0.0010134287,-0.09374112,-0.049437284,0.112155214,4.7331333,7.940526,101167.06,297.44058,298.0592,0.96308297,-6.6516237,-0.0623191,-3.750228,-3.6915112,-0.04169355,5.602618,"04-2015",22795792,-0.0016088437,-8990.402,10.496315,1.8958852e-05,10341.254,-1.8621577e-05,-0.10408074,0.11973584,-0.052616715,5.8520254e-07,-4543.672,744313,4.9755272e-05,NA,NA,NA,0.121333286937648,0.0717166121906755,5.64317208930234,0.338064178102014,1.57185484946438,7.94670082481979,36.8512988962547,21.2931242265231,25.8228853161141,NA,0.491830694454021,0.618299279609508,5.57145547711167,47,21,66.98,2.48,0.97,1.04,16.13,0.18,0.99,45.17,6.08326,6.69779,12.78105,NA,1.75391109828596,1.75391109828596
"440",0.0010490618,-0.10554403,-0.05592966,0.09978838,4.6551123,8.229811,101257.875,297.4093,298.1842,0.95749193,-6.956442,-0.06729013,-3.8399754,-3.7600317,-0.043548547,5.941162,"05-2015",22638656,-0.0015242156,-10016.3125,10.898011,0.000404592,11551.574,-1.764101e-05,-0.11589962,0.13374192,-0.059609175,6.6391303e-06,-5147.7266,1016150,0.000573504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42120323710971,1.42120323710971
"441",0.0009540166,-0.071795404,-0.03559631,0.15464824,4.462656,7.141946,101337.81,297.98492,298.50977,0.9740523,-6.1201086,-0.05119276,-3.2349873,-3.169404,-0.032377698,4.975586,"06-2015",21890032,-0.0012239821,-6620.4727,9.225968,0.00015441747,7531.1514,-1.4166333e-05,-0.07656455,0.087112814,-0.03700018,2.7067945e-06,-3193.2578,582338,0.00023356889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86074941928408,1.86074941928408
"442",0.0009126975,-0.05439073,-0.027824044,0.17537266,4.423004,6.268653,101333.5,298.0881,298.4557,0.97941613,-5.2285357,-0.040882766,-2.8644485,-2.8223352,-0.027386371,4.529785,"07-2015",21776144,-0.0009938793,-4991.2227,8.114219,0.00042194745,5743.719,-1.150422e-05,-0.057819128,0.066482455,-0.028841317,8.683064e-06,-2493.0078,395604,0.0007489892,NA,NA,NA,0.245061773908469,0.413546630659593,5.39721771268129,0.321559206116028,2.49562464787838,NA,36.8323365619012,21.9274788990157,25.6303529962433,NA,0.153765379308301,0.157742573952893,4.9836710820217,62,20,21.82,1.54,1.24,0.53,12.98,0.33,3.48,1.72,9.81122,8.11083,17.92205,NA,2.21363530865422,2.21363530865422
"443",0.0008259015,-0.03291911,-0.01599158,0.1374787,4.339714,4.9170437,101202.75,299.46844,299.4889,0.99197066,-3.9739294,-0.02705121,-2.0705614,-2.0866108,-0.018271964,3.5874023,"08-2015",22082000,-0.0013266578,-3008.3633,6.451535,0.00024199278,3483.6519,-1.5354832e-05,-0.034789443,0.04034013,-0.016328294,5.7610823e-06,-1410.1963,73441,0.00049806596,NA,NA,NA,0.252657324848431,0.186337071552787,5.93388940570406,0.307401834936123,2.11486627583485,7.92895985185055,36.8288536260443,21.6717660728735,25.6935875371235,NA,0.203972966852582,0.24142316514677,5.74755233415127,58,22,30.27,2.75,0.96,2.34,13.15,0.02,3.87,7.17,16.3108,12.71,29.0208,NA,0.402387793196572,0.402387793196572
"444",0.0008114893,-0.034546733,-0.013562296,0.09647241,4.33729,4.7759333,101096.375,300.7513,300.36536,0.99353004,-3.8705235,-0.028441906,-1.662363,-1.7116327,-0.01664314,3.4277916,"09-2015",22211680,-0.002171591,-3140.0234,6.4356365,7.614278e-05,3549.6223,-2.513433e-05,-0.036302686,0.04105702,-0.013417885,3.5725925e-06,-1157.9719,-183961,0.00030847563,NA,NA,NA,0.231688589061188,0.152741916755383,3.80293843324224,0.240190431822672,1.59647788118472,7.97417377945362,36.8297502376148,23.3942217464071,25.196119532768,1.40201453977002,0.22500754260338,0.272552556039446,3.65019651648685,121,26,31.5,2.09,0.74,0.95,17.65,0.08,9.66,0.35,12.0631,6.46545,18.52855,NA,0.223860044611825,0.223860044611825
"445",0.0008400453,-0.041480184,-0.018085208,0.13450897,4.9562464,5.259634,101065.375,300.3693,300.2317,0.9893281,-4.251149,-0.032643795,-2.0289192,-2.0686083,-0.020317726,3.7415743,"10-2015",20900000,-0.0019130791,-3927.1445,6.9998674,6.2175735e-05,4465.2017,-2.2140594e-05,-0.045452416,0.051679343,-0.019102436,2.8108607e-06,-1653.2305,-46692,0.00024336192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283507677691954,0.283507677691954
"446",0.0009051622,-0.056220114,-0.025394082,0.15675443,5.2096405,6.305504,101030.31,299.749,299.58838,0.9820884,-5.4682665,-0.043309033,-2.6972713,-2.7295742,-0.02698781,4.4555635,"11-2015",18960720,-0.0022711866,-5333.6055,8.458691,0.00011681304,5958.2812,-2.628623e-05,-0.06175399,0.068944044,-0.027201653,3.2508633e-06,-2349.7695,-29217,0.0002810692,NA,NA,NA,0.251142765106398,0.0607439923771216,3.71342916725539,0.206487321853557,2.25370657865128,7.98867727366373,36.9047557205231,23.9074475410619,25.1049166022032,0.501752853521672,0.231448447131665,0.350021036977347,3.65268517487827,116,24,31.99,2.83,0.65,1.28,14.88,0.4,3.72,8.22,6.36858,4.62132,10.9899,NA,0.507497507333755,0.507497507333755
"447",0.00097268075,-0.079476416,-0.037159562,0.13384163,4.9291945,7.346532,101251.06,298.3213,298.64294,0.96977216,-6.4070463,-0.05618894,-3.1517782,-3.136135,-0.03387952,5.1666126,"12-2015",18058208,-0.0018247033,-7609.625,9.749014,8.2085346e-05,8550.043,-2.111969e-05,-0.08807832,0.09898296,-0.040332973,1.2520551e-06,-3486.086,409842,0.00010795801,NA,NA,NA,0.175420088451989,0.0751166346069561,6.66865766612349,0.271885593490038,1.90338684016406,7.91639390191279,36.9063080526411,23.2887229287939,25.2982465826817,0.783165368406996,0.162142126591133,0.252544270629978,6.59354103151654,119,17,22.82,2.23,0.61,1.88,9.08,0.21,4.92,3.9,5.72852,3.18838,8.9169,NA,2.40231027735604,2.40231027735604
"448",0.0009958472,-0.08092433,-0.041419923,0.09112706,5.0465603,7.5012045,101261.875,297.28394,297.66248,0.9652511,-6.3386993,-0.056486785,-3.4473314,-3.4202461,-0.038419712,5.4108887,"01-2016",18815248,-0.0017093881,-7756.3555,9.883578,1.0224003e-05,8898.098,-1.978704e-05,-0.089738786,0.10294528,-0.04405272,1.9747313e-07,-3807.8516,516455,1.7137208e-05,NA,NA,NA,0.481346923747761,0.114459083038281,5.7382815353629,0.382700323708179,2.45197449900258,7.94777651655425,36.8567846125366,21.6886661847944,25.7050451187923,1.23782482161812,0.543065366251323,0.591272967184601,5.62382245232462,56,26,66.31,3.74,1.21,3.22,14.02,0.21,1.49,42.42,7.17667,3.85871,11.03538,NA,2.6223403804832,2.6223403804832
"449",0.0010385816,-0.09580344,-0.050936043,0.06535676,4.817732,8.187503,101206,296.79675,297.552,0.9577416,-6.873228,-0.06404251,-3.9223118,-3.8424368,-0.043470304,5.8742676,"02-2016",20483264,-0.0013493863,-9260.18,10.787587,5.26011e-06,10656.156,-1.5621394e-05,-0.107185364,0.12335122,-0.054448605,6.817211e-08,-4702.8984,950895,5.805403e-06,NA,NA,NA,0.241621152958998,0.119697861363063,4.95042449221563,0.293127930106063,1.88696034273001,7.95704599332053,36.9081123628703,21.7373620080142,25.7313654508742,1.61094676683622,0.392766037155797,0.485617609577394,4.83072663085257,76,22,44.41,1.72,0.93,1.97,14.52,0.32,1.3,23.64,13.6176,5.16294,18.78054,NA,5.7171868553868,5.7171868553868
"450",0.0010437523,-0.0937019,-0.053804636,0.103520945,4.89493,8.060411,101249.81,298.1417,298.37122,0.9577539,-6.617154,-0.06259918,-4.081149,-4.060628,-0.047136355,5.9159203,"03-2016",22284176,-0.0021076493,-8918.82,10.635573,2.3878021e-05,10470.336,-2.4393608e-05,-0.103212476,0.12117292,-0.05686438,5.04301e-07,-4915.453,384650,4.3582622e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823641246557236,0.823641246557236
"451",0.00089206686,-0.05486393,-0.028423488,0.17918134,4.9983854,6.2171373,101082.56,298.1802,298.63562,0.9833187,-5.1068764,-0.041130543,-2.9089823,-2.850233,-0.029081512,4.301524,"04-2016",22413136,-0.0009909046,-5020.3906,8.038686,0.00050433585,5786.7397,-1.14702125e-05,-0.05810517,0.066943154,-0.02884531,1.01630285e-05,-2492.8945,455715,0.00087722705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724219975758482,0.724219975758482
"452",0.00087447464,-0.051672876,-0.022961069,0.21575266,4.5441084,5.8830957,101263.44,299.4554,299.44507,0.9856627,-4.9318686,-0.03876388,-2.3551817,-2.3598137,-0.02328685,4.110183,"05-2016",22089552,-0.0017195251,-4602.289,7.6413774,0.0011248025,5232.747,-1.9903542e-05,-0.053343534,0.060562365,-0.02294451,1.9188923e-05,-1980.2344,89743,0.0016582538,NA,NA,NA,0.206098809801545,0.13505395895718,2.71387506681637,0.198631365351282,1.65331109297007,8.00830630392504,36.9577450169085,24.2787897249948,25.0342127069718,0.370732662091397,0.188130478680281,0.322666977795327,2.57882110785919,142,33,43.14,5.19,1.49,2.63,22.28,0.13,7.42,4.01,4.73493,3.74631,8.48124,NA,0.266101708014806,0.266101708014806
"453",0.00087077776,-0.04868716,-0.020272352,0.1697703,4.3879137,5.8016815,101397.375,299.46164,299.4027,0.9874772,-5.061041,-0.037368417,-2.28895,-2.3031063,-0.02162541,4.0786133,"06-2016",21765856,-0.0017921838,-4362.5273,7.530221,0.0003148248,4862.8037,-2.0743624e-05,-0.05045718,0.05626602,-0.020448044,7.0288625e-06,-1763.7913,39517,0.00060644763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.26,4.42,2.18,3.66,16.21,0,8.68,2.09,3.00928,1.03985,4.04913,NA,0.332132834858365,0.332132834858365
"454",0.0008485038,-0.038244784,-0.01786869,0.1448918,4.449005,5.2382336,101322.44,299.51974,299.47192,0.9891007,-4.363246,-0.031402647,-2.1604824,-2.168044,-0.020601641,3.8303223,"07-2016",21830864,-0.0015632026,-3430.004,6.815096,0.00025110994,3935.7153,-1.8091174e-05,-0.03970903,0.045552045,-0.018070068,1.09705425e-05,-1558.7339,60412,0.0009479306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358445463026011,0.358445463026011
"455",0.0008056597,-0.028275013,-0.009748407,0.13799506,4.444167,4.5204105,101261.81,300.0658,299.8224,0.9928639,-3.2597094,-0.023110986,-1.176527,-1.1902561,-0.01207491,3.3626432,"08-2016",22115904,-0.0017011277,-2516.5898,5.9478054,0.0001864662,3075.7954,-1.9688407e-05,-0.029135644,0.03558365,-0.00961259,1.0957749e-05,-834.0845,-95528,0.000946556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303468917255048,0.303468917255048
"456",0.00077360356,-0.021644533,-0.0072147436,0.12069464,4.942746,3.9857597,101198.94,300.9108,300.25073,0.9963132,-2.828209,-0.018733859,-0.98950386,-1.0231075,-0.010732733,3.0130415,"09-2016",21879792,-0.002102472,-1896.2617,5.5233746,0.0003518922,2404.79,-2.4331937e-05,-0.02189213,0.027819175,-0.0064335726,1.6145706e-05,-558.26904,-301708,0.0013949017,NA,NA,NA,0.0613597360438378,0.144213410925192,2.623740340187,0.124843020141315,2.00869777664889,7.98717593539879,36.8928841140372,24.2554023045717,24.7436660989864,0.363001230796962,0.234939292617297,0.348368338077489,2.4795269292618,NA,NA,31.38,2.23,0.88,1,11.8,0.04,6.69,8.74,9.22972,7.91148,17.1412,NA,0.227689908500071,0.227689908500071
"457",0.00079798815,-0.030298948,-0.009959128,0.09124783,5.6572275,4.516676,100944.125,301.39944,300.7484,0.99311423,-3.4925165,-0.025715292,-1.2125311,-1.2547426,-0.013558906,3.2792969,"10-2016",20799520,-0.0024396926,-2739.3203,6.168104,7.530338e-05,3207.392,-2.8236493e-05,-0.03175187,0.037111577,-0.010235786,5.644293e-06,-883.35645,-309040,0.00048758602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162203459496851,0.162203459496851
"458",0.0008166325,-0.031167746,-0.011265345,0.14504069,5.217184,4.647686,100908.19,301.82358,300.6626,0.9907396,-3.4211693,-0.025179207,-1.3298807,-1.3899536,-0.014330685,3.4863424,"11-2016",18782592,-0.003229905,-2815.3867,6.536376,0.001462731,3508.9084,-3.7381586e-05,-0.032614768,0.040606182,-0.011526506,4.605214e-05,-991.7295,-611307,0.003979192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175487953755591,0.175487953755591
"459",0.0010167141,-0.09049791,-0.039022446,0.16457564,4.9670563,7.6923723,101169.25,300.37393,299.49316,0.95839345,-6.838108,-0.06425834,-3.0338736,-3.0888538,-0.036904614,5.6557617,"12-2016",17962656,-0.00426241,-8666.453,10.484583,0.00025429006,9587.145,-4.9335446e-05,-0.10027152,0.110992014,-0.042031884,8.815612e-06,-3629.6016,-759335,0.0007616242,NA,NA,NA,0.141287354458232,0.116844782809033,3.21080197977823,0.218474830847962,2.20909202127798,7.99626137413418,36.8171873913189,24.8377389097248,24.7473119978707,0.56449067082587,0.256161025087291,0.309224708583438,3.0939571969692,109,38,32.23,1.08,0.78,1.6,9.7,0.63,3.15,15.27,4.07,1.26594,5.33594,NA,0.560068472667977,0.560068472667977
"460",0.0009537048,-0.060336947,-0.034146905,0.11548036,5.2550373,6.772333,101298.25,298.0976,297.97302,0.9723815,-5.6376705,-0.045739472,-3.300313,-3.3196754,-0.035429124,4.9747143,"01-2017",18562832,-0.0021955445,-5802.801,9.064997,0.000118413984,6829.465,-2.5410904e-05,-0.067133605,0.07904965,-0.036758125,2.4911114e-06,-3179.961,5848,0.00021423405,NA,NA,NA,0.426488478681152,0.0914428729232223,5.22270406136305,0.375428618348688,2.47814812245089,7.95344496884206,36.8393445155049,22.4082622827349,25.5093468035474,NA,0.383190046547328,0.390446526495127,5.13126118843982,75,35,51.42,0.56,0.39,1.59,10.57,0.71,2.07,35.52,3.1074,0.966536,4.073936,NA,0.917295850868578,0.917295850868578
"461",0.0009968576,-0.072182536,-0.042280555,0.16187835,4.9696417,7.1792145,101289.81,297.6524,297.7793,0.9625512,-5.838522,-0.05148691,-3.5874863,-3.58078,-0.03925478,5.420657,"02-2017",20353328,-0.0018933825,-6979.133,9.5570135,0.00011086516,8286.918,-2.1915155e-05,-0.08076441,0.09590743,-0.045783162,1.8349901e-06,-3955.3984,238977,0.00015940878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62382015011929,1.62382015011929
"462",0.0010086354,-0.07898265,-0.045222044,0.15915573,5.0529814,7.454219,101226.625,298.13593,298.20654,0.9612116,-6.2121105,-0.056660652,-3.6515512,-3.6438532,-0.041611817,5.5386066,"03-2017",21903424,-0.0020234757,-7497.578,9.87219,7.878954e-05,8807.398,-2.3420362e-05,-0.086842656,0.101946354,-0.048094094,1.643245e-06,-4155.9883,138899,0.00014176738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825934316935362,0.825934316935362
"463",0.0009734938,-0.083884835,-0.040956557,0.09199335,5.1604567,7.322259,101140.875,298.32904,298.6881,0.9684808,-6.2174215,-0.057905257,-3.3018322,-3.273468,-0.03735602,5.154541,"04-2017",22736336,-0.0017656514,-7962.242,9.709967,3.9019353e-05,9037.285,-2.0436302e-05,-0.09207201,0.104565576,-0.044152677,1.1616092e-06,-3816.918,447957,0.000100177844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584310505235637,0.584310505235637
