"","X10m_u_component_of_wind","X10m_v_component_of_neutral_wind","X10m_v_component_of_wind","X10m_wind_speed","X2m_temperature","coefficient_of_drag_with_waves","instantaneous_eastward_turbulent_surface_stress","instantaneous_northward_turbulent_surface_stress","mean_wave_period","medium_cloud_cover","normalized_stress_into_ocean","ocean_surface_stress_equivalent_10m_neutral_wind_speed","sea_surface_temperature","surface_pressure","u_component_stokes_drift","v_component_stokes_drift","time_month","clear_sky_direct_solar_radiation_at_surface","eastward_turbulent_surface_stress","evaporation","instantaneous_10m_wind_gust","large_scale_precipitation","magnitude_of_turbulent_surface_stress","mean_eastward_turbulent_surface_stress","mean_evaporation_rate","mean_magnitude_of_turbulent_surface_stress","mean_northward_turbulent_surface_stress","mean_total_precipitation_rate","northward_turbulent_surface_stress","surface_sensible_heat_flux","total_precipitation","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC","NO3_USF","NO3_merged","PO4_merged","SiO4_merged","temp_5","temp_15","temp_25","temp_75","Isopycnal_21","MLD_potemp","SR_COCCOLITHOPHORIDS","SR_CYANOBACTERIA","SR_DIATOMS","SR_DINOFLAGELLATES","SR_OTHERS","species_richness","counts_int_COCCOLITHOPHORIDS","counts_int_DIATOMS","counts_int_DINOFLAGELLATES","counts_int_CYANOBACTERIA","counts_int_OTHERS","counts_int_NANOFLAGELLATES","Mesh200","Mesh500","total_biomass"
"391",-3.445838,-1.5930681,-1.5661154,4.552908,299.41614,0.0008066499,-0.028579831,-0.012106027,4.356208,0.13327199,0.99356675,3.3769531,299.69836,101183.625,-0.023655176,-0.014546696,"07-2011",21654112,-2599.707,-0.0016767196,6.071707,0.00027017033,3102.3062,-0.030031681,-1.940687e-05,0.03587079,-0.0120823905,1.0065541e-05,-1039.9917,-104857,0.00086923176,3.500500351915,152.495564004265,NA,NA,NA,0.110390002478293,0.0858437415642114,3.85551703724541,0.247526646672154,2.20946956582692,7.9685190299261,0.00241665302946208,2416.65302946208,2137.4140009621,477.048096192624,7.97959996207369,2130.94537601263,462.529544468807,36.8509389853115,36.8534182978998,23.3340064133816,25.2350243641845,41.8620924072482,8.12028943454039,115.227663908819,17.4987127506544,7.81911341783009,112.450219532948,17.0769030000019,NA,NA,60.2525694191421,NA,NA,0.27200320805287,0.524975290837922,2.02750165133727,6.61507538069013,0.5512633961464,3.7696732956812,3.7696732956812,0.247526646672154,2.20946956582692,26.1908,25.6373333333333,25.13364,23.8569866666667,109,12,8,1,18,10,2,39,0.00127794117647059,0.000380357142857143,6.48058252427185e-05,0.00169642857142857,1e-04,96.538,21.3049,8.92783,30.23273
"392",-2.7288742,-0.5412874,-0.5236809,4.067375,300.37146,0.000777059,-0.021615505,-0.0039781183,4.4090834,0.12033498,0.99576414,3.0514412,301.11444,101145.81,-0.018161874,-0.006948605,"08-2011",22015536,-1957.8711,-0.002463065,5.659178,0.00029635133,2598.4968,-0.022656918,-2.8507202e-05,0.030112155,-0.0036659203,1.2357285e-05,-315.07715,-351649,0.0010669655,3.87276419675716,168.719418908017,NA,NA,NA,0.278891154619083,0.205265797557544,1.90621599518656,0.129853178899891,1.21374327489422,7.9982187341337,0.00243838231878857,2438.38231878857,2140.47792053617,447.652816638774,8.00999782892097,2132.94586211489,432.298076683443,36.8829856958842,36.8780688423214,23.5141037339459,25.1973223434002,39.8278385977368,7.436607594732,98.0064898865045,14.2568111231251,8.08924542280041,95.6440754514066,13.9131538068202,NA,NA,63.4881585555335,NA,NA,0.20864676887432,0.314331918038488,3.42438360329063,11.1725424060451,0.931065048635909,1.70095019762901,1.70095019762901,0.129853178899891,1.21374327489422,27.928,26.9902,26.0174,24.03712,129,8,6,1,15,10,0,32,0.00293529411764706,0.000166468253968254,0.000207692307692308,0.0013,0,60.762,18.5713,9.3085,27.8798
"393",-2.5238142,-0.35643458,-0.34065664,4.2303696,300.8457,0.00078608794,-0.0208897,-0.0026690476,4.770672,0.11517316,0.9949716,3.15516,301.85315,101146.56,-0.017575972,-0.0054075792,"09-2011",21976496,-1833.2227,-0.003114637,5.7536697,0.00016914192,2606.4746,-0.021232724,-3.6048063e-05,0.030114684,-0.0031666495,1.3554732e-05,-270.14233,-508470,0.0011706061,3.84885441572163,167.79522980772,NA,NA,NA,0.15999505544627,0.133101696379983,2.3063765129448,0.149016991896808,2.48314633311534,8.01453576987348,0.00240722186044591,2407.22186044591,2102.89319668899,448.95341079861,8.02719589593973,2095.14498057471,433.258954862523,36.6124776875126,36.6237348108765,25.076427514212,24.529624771024,28.1536129192357,3.68050522194392,78.5599710146091,13.4409243811387,6.79642291912829,76.6662875694443,13.1169134582236,NA,NA,67.698949522868,NA,NA,0.152611568484771,0.191323844477537,2.81286382110661,9.17732578071082,0.764775213267007,2.17327481656481,2.17327481656481,0.149016991896808,2.48314633311534,28.89375,28.1226428571429,27.4862083333333,25.9338243243243,126,8,9,1,11,16,1,38,0.0331918918918919,0.000263137254901961,0.000133715596330275,0.00290357142857143,5.625e-05,133.172,11.6233,7.05244,18.67574
"394",-3.9559412,-2.1423464,-2.0517845,5.0981903,299.91003,0.00084374147,-0.038026035,-0.017084718,4.8539114,0.15808207,0.98820215,3.783265,300.97894,100979.44,-0.028658688,-0.020033091,"10-2011",20600096,-3575.6445,-0.0031054579,7.119088,0.0003151719,4191.381,-0.041385055,-3.594547e-05,0.048462767,-0.018163562,1.5994243e-05,-1570.0742,-567329,0.0013817027,3.68870908053271,160.764389448439,NA,NA,NA,0.378394176091291,0.0958530861400011,3.01669286361765,0.180756001348866,1.84068677353977,7.99460873856953,0.00240377145430641,2403.77145430641,2111.1760160201,459.548762165243,8.00648934471642,2104.05255533973,444.567310399878,36.7035855105583,36.7039536683984,24.3173676639347,24.8248711075406,21.0431508776944,4.78848906142187,80.9022256423684,12.6899011959744,7.37777860156366,78.9521302963084,12.3839897602785,NA,NA,66.030523592546,NA,NA,0.149547125277501,0.342163856372333,3.15312609195837,10.2875687919689,0.857298481756243,2.92083977747764,2.92083977747764,0.180756001348866,1.84068677353977,27.648,27.4315333333333,26.79748,24.9058,123,14,6,1,11,13,1,32,0.00372837837837838,0.000563921568627451,0.00010802752293578,0.006775,5.625e-05,84.942,10.3751,3.62096,13.99606
"395",-3.8653765,-1.7247047,-1.6427975,4.824952,300.10352,0.00083191507,-0.035173297,-0.013938367,5.6128483,0.16229576,0.98944706,3.656456,301.38663,100947.44,-0.02865225,-0.017605238,"11-2011",18713824,-3108.5742,-0.003365323,6.6362457,0.00033470243,3583.858,-0.035970747,-3.8950413e-05,0.04148231,-0.013499763,1.9236046e-05,-1166.1836,-723400,0.0016613114,3.91452287833458,170.671644441009,NA,NA,NA,0.109170796445594,0.0509889833724527,1.88046542376532,0.138833199747891,2.28657206102865,8.00239256103942,0.00240653693552762,2406.53693552762,2108.98187215049,473.316879412266,8.01592268559314,2100.77243323631,455.851218310865,36.6386685096456,36.6391740226145,25.4515895143306,24.4289922377805,30.4983999594166,13.3521076311444,102.334638649247,15.3619327076918,7.85353851372976,99.8681473341048,14.9916501332277,NA,NA,70.0884161215026,NA,NA,0.135895203287483,0.217968023322963,NA,NA,NA,1.82947644039287,1.82947644039287,0.138833199747891,2.28657206102865,NA,NA,NA,NA,NA,NA,9,1,34,15,0,59,0.00134324324324324,0.00116666666666667,0.000149082568807339,0.002125,0,134.472,7.70624,2.30778,10.01402
"396",-5.941085,-2.7796888,-2.712698,6.709773,299.17236,0.0009497402,-0.06813258,-0.0296157,5.2443666,0.18424076,0.9697504,4.9260254,299.89725,101108.69,-0.050637484,-0.031099275,"12-2011",17866640,-6280.867,-0.003482286,9.016866,0.00035442645,6955.086,-0.0727309,-4.0305604e-05,0.08049831,-0.03063184,1.6426922e-05,-2644.3398,-478711,0.0014206083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",-6.5377417,-3.4082365,-3.4134836,7.5557985,297.68335,0.0010197477,-0.07616937,-0.039324462,4.7462654,0.21653938,0.95813227,5.6777344,297.55417,101298,-0.057834864,-0.038673617,"01-2012",18427360,-7123.293,-0.0021044873,9.970345,0.000164363,8187.9766,-0.08246595,-2.4356763e-05,0.09483692,-0.04232496,2.8915174e-06,-3654.5625,202460,0.00024990906,3.39449885820566,147.858747232754,NA,NA,NA,0.194132623479477,0.100565754366915,5.38950090597159,0.375376689399058,4.90445081198316,7.95046947400261,0.0024239038721305,2423.9038721305,2153.99791172872,489.930179693148,7.96177259645635,2147.49753524272,474.780436160172,36.7809084867818,36.7865896346939,22.5734296752477,25.4035265945716,16.286997236754,39.7091827596737,140.949381560418,17.863092133254,8.94763347641882,137.551957584676,17.4325247309274,NA,NA,57.4817167163318,NA,NA,1.07674256810038,0.814598196063947,8.32085587568388,27.1479808921711,2.26232763394606,5.28893515160468,5.28893515160468,0.375376689399058,4.90445081198316,25.2072,24.9164666666667,24.59756,23.1546266666667,87,8,2,0,51,8,2,63,0.0280878378378378,0.305991176470588,0.00346605504587156,0,0.001890625,158.418,27.3382,9.95754,37.29574
"398",-6.44289,-3.7334232,-3.7714376,7.730033,297.22986,0.00104043,-0.077999234,-0.045099556,4.788968,0.15098768,0.9551396,5.891858,296.8484,101250.31,-0.057710707,-0.04217216,"02-2012",20334800,-7343.949,-0.0016610017,10.156162,8.860807e-05,8696.199,-0.08505356,-1.9224783e-05,0.10066402,-0.047746718,1.4558636e-06,-4123.6523,462186,0.00012603756,3.38421317953897,147.359739479565,NA,NA,NA,0.413659081617696,0.139863904522121,5.99675966975732,0.440872870661131,4.72334137465395,7.92563255763492,0.0023973636604659,2397.3636604659,2142.25484355493,495.245483386665,7.93679010133787,2136.09178980751,480.54629616928,36.7194860395879,36.7179160008196,21.1257402158091,25.7617670235609,72.8886213049114,31.344730923705,111.680890532562,17.8619521519901,7.51147952348005,108.989011734486,17.4313946037587,NA,NA,55.4209595846666,NA,NA,0.369083388893826,0.330769442727325,6.40343505755925,20.8921175088462,1.74100675926936,5.8568957652352,5.8568957652352,0.440872870661131,4.72334137465395,22.8548,22.5262666666667,22.41712,21.5858933333333,53,7,1,0,38,9,0,48,0.00913513513513513,0.0846072549019608,0.00219174311926606,0,0,80.574,31.6605,10.8132,42.4737
"399",-6.403675,-3.4262686,-3.4924517,7.4983816,297.42468,0.0009910443,-0.07820284,-0.040485024,4.82001,0.22105908,0.9651712,5.3651705,296.8536,101231.75,-0.055391908,-0.03695829,"03-2012",21771872,-7251.992,-0.0011123389,9.750811,0.00021300738,8270.625,-0.08388859,-1.2874327e-05,0.0957603,-0.041616917,3.6983702e-06,-3593.914,630088,0.00031831837,3.0905231023595,134.537956685348,NA,NA,NA,0.224444273518287,0.112326220531436,8.16477993191977,0.590377887506129,5.15615729109678,7.87979709234448,0.00239892071065348,2398.92071065348,2169.92232862406,534.74865809926,7.89064208801998,2164.1933007065,519.071946492386,36.6363210148734,36.6454443007789,20.0887829934813,25.9903382722315,181.295712398055,57.079739290153,259.539722032493,50.1983779691712,5.70503886695757,253.283374676979,48.9883205225419,NA,NA,54.8449487336077,NA,NA,1.35605651677538,0.925994232993095,5.37334488778921,17.5313450903679,1.46095340880651,8.05245371138833,8.05245371138833,0.590377887506129,5.15615729109678,22.1408,21.6019333333333,21.4494,20.4871066666667,27,31,4,0,49,13,0,66,0.388772972972973,0.504865490196078,0.00108348623853211,0,0,113.542,17.8688,19.5674,37.4362
"400",-4.740013,-2.6186028,-2.6052904,5.783059,298.37805,0.00087546767,-0.048494697,-0.024292469,4.9137115,0.21793711,0.98380727,4.12776,298.3937,101129,-0.037438273,-0.025993638,"04-2012",22368960,-4531.9766,-0.0015561369,7.7226543,0.00016077487,5195.801,-0.05242741,-1.8010862e-05,0.06015022,-0.02478683,7.948917e-06,-2140.6406,64638,0.00068665505,3.41935564941109,148.872146325146,NA,NA,NA,0.266549085398962,0.110499903834267,6.25979210646748,0.374057449807995,2.52274214054443,7.92584644366322,0.00241341567894423,2413.41567894423,2158.89233328578,487.099069231902,7.93614279832389,2153.16242270281,473.495005213885,36.7309726443174,36.7437121476479,20.8890186167915,25.8467532622802,62.5831887534806,21.267627558063,103.126833210666,19.1077644196883,6.36512446281349,100.641120242455,18.6471892010933,NA,NA,58.6625929072901,NA,NA,0.27336061036017,0.543980461718918,5.12568806799886,16.7232965056732,1.39360929314808,6.14929220263322,6.14929220263322,0.374057449807995,2.52274214054443,24.5106,23.5938,22.89124,21.1815866666667,32,9,3,1,40,21,0,65,0.0839689189189189,0.0286792156862745,0.00279518348623853,0.000125,0,145.756,33.4458,29.3839,62.8297
"401",-4.412877,-1.7557354,-1.7212553,5.424673,299.44226,0.00085650524,-0.04725325,-0.017840352,4.760124,0.1818003,0.9853557,3.9231749,299.80545,101172.56,-0.03545791,-0.018727332,"05-2012",22043696,-4313.5547,-0.0023045943,7.2606716,0.00072299596,4905.75,-0.049921393,-2.6674825e-05,0.056754045,-0.017409418,1.9801446e-05,-1501.4651,-214047,0.0017103886,4.0953170689889,178.51100256775,NA,NA,NA,0.165778593259762,0.309291950419184,1.50603723051572,0.118503471024445,2.10466041153472,8.01367677276171,0.00244375517464118,2443.75517464118,2135.96738963748,456.038052097919,8.02622590759707,2128.25267509836,440.021712667021,36.6378145808142,36.7610436247804,25.0577982942765,24.6506908844266,NA,NA,106.709710688541,12.8250079675389,9.47158962651498,104.137631116827,12.5158698377397,NA,NA,70.9509070964734,NA,NA,0.190631100739778,0.266597576860771,NA,NA,NA,1.19674528009654,1.19674528009654,0.118503471024445,2.10466041153472,27.1064,26.9689333333333,26.90896,25.6093466666667,118,32,5,1,25,10,1,42,0.000557692307692308,0.0014953125,7.14932126696833e-05,0.000225,0.000125,174.772,NA,NA,NA
"402",-4.8056526,-2.1667223,-2.1491003,5.5824337,299.1631,0.00086094975,-0.046775877,-0.01895225,4.341631,0.15835595,0.9875229,3.9680948,299.10312,101306.25,-0.035363138,-0.020130206,"06-2012",21840144,-4212.621,-0.0016969889,7.332102,0.0001926714,4682.492,-0.048817396,-1.9640705e-05,0.05418462,-0.018761493,3.44592e-06,-1619.6116,93957,0.0002978856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",-3.6991663,-1.7592592,-1.7437763,4.7809467,299.1405,0.0008262503,-0.032128334,-0.014136329,4.4671316,0.1597746,0.9905837,3.5891361,299.3407,101263.06,-0.026642919,-0.016466517,"07-2012",21675152,-2910.1328,-0.0016729832,6.4020853,0.00028549443,3443.838,-0.033668578,-1.9362356e-05,0.03987002,-0.013471954,1.17704485e-05,-1167.198,-55639,0.0010156168,3.42871383504895,149.36440606693,NA,NA,NA,0.150255285355235,0.242469451695566,4.40775574443976,0.260585242874807,2.93843731104374,7.94921382382786,0.00240970454982075,2409.70454982075,2141.95267718279,496.207148884818,7.96046306422797,2135.42132609397,480.804605242838,36.782104238836,36.7900512123871,22.9360276280418,25.2997588277645,NA,NA,115.826282216882,19.0970566319008,7.84763462313168,113.034300311028,18.6367435681557,NA,NA,70.1008204813756,NA,NA,0.154521165357949,0.163609479682676,3.2454422638669,10.5887107340021,0.882399671735195,4.16528629274419,4.16528629274419,0.260585242874807,2.93843731104374,26.7828,25.9264,25.26372,23.6314266666667,89,7,4,1,15,10,0,30,0.00134230769230769,0.0001390625,7.76018099547511e-05,1e-04,0,160.446,6.44045,4.50886,10.94931
"404",-2.4676962,-0.5404388,-0.51740736,3.8932104,299.8994,0.000772113,-0.019012034,-0.0031614453,4.2941475,0.20126176,0.9963831,2.996972,300.81274,101268,-0.016559958,-0.0059565976,"08-2012",21950128,-1579.1523,-0.0024811476,5.3994503,0.0009854031,2297.0486,-0.018259168,-2.8715978e-05,0.026612505,-0.002229564,2.4883208e-05,-193.59204,-423819,0.0021504327,3.36844713592344,146.799357634003,NA,NA,NA,0.0238304900013051,0.19876993591198,3.38007659804683,0.2416023417175,2.82913720381181,7.97836633690821,0.00241080772761281,2410.80772761281,2126.76906731263,477.009303079265,7.99050570268133,2119.6364992204,461.345033868407,36.674578406612,36.6826464952551,23.9154421160494,24.9236447414315,NA,NA,105.631806877217,11.7258594605029,10.7018704255893,103.08581522403,11.4432087947189,NA,NA,70.8368594824521,NA,NA,0.19135075088584,0.237467329528639,2.06804665604054,6.74733717825137,0.562276960175572,3.18130666213485,3.18130666213485,0.2416023417175,2.82913720381181,28.1394,27.7644666666667,27.03628,24.8705466666667,91,14,4,2,19,8,0,33,0.00210384615384615,0.000384765625,5.99547511312217e-05,0.0114178571428571,0,123.734,8.03149,4.20931,12.2408
"405",-2.8089867,-0.67793703,-0.6582581,4.142153,300.4602,0.0007820083,-0.024243295,-0.005411651,4.893836,0.09716496,0.99443585,3.1093903,301.2904,101223.81,-0.020212889,-0.008473977,"09-2012",22051856,-2138.664,-0.0026847273,5.6665144,0.00012016378,2679.8652,-0.024800658,-3.1073883e-05,0.0310481,-0.005207196,1.3775756e-05,-450.83325,-400144,0.0011902507,3.77789758606847,164.626273460178,NA,NA,NA,0.229442412887173,0.0591799394049209,2.91714664620652,0.272089610459276,2.69709488064695,7.99681401801833,0.00239990648473438,2399.90648473438,2105.96690561715,449.516717729683,8.00842662856273,2099.09483597726,435.282707689259,36.7261915917313,36.7372695983501,23.9788522917713,24.955688672863,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2652675294649,NA,NA,0.239258889404291,0.361595745642228,1.84708741101776,6.02638519436644,0.502196804763811,2.8579667068016,2.8579667068016,0.272089610459276,2.69709488064695,27.1714,26.6939333333333,26.08788,24.4893066666667,116,7,7,1,12,24,1,45,0.00417179487179487,0.00064765625,0.000259954751131222,0.00135714285714286,0.0008125,111.592,NA,NA,NA
"406",-3.1503572,-0.9657717,-0.9332594,4.506151,300.75964,0.00080796913,-0.02787745,-0.008324381,5.073591,0.106805384,0.99172145,3.39283,301.6945,100970.125,-0.022656143,-0.011159919,"10-2012",20738672,-2470.6836,-0.0029660687,6.2333364,0.00013381886,3211.2097,-0.028581142,-3.432903e-05,0.03717557,-0.008417293,1.2011653e-05,-729.68384,-476037,0.001038091,3.78225678013471,164.878746856543,NA,NA,NA,0.152492256988058,0.113575971828486,2.76506711146099,0.187310751941587,3.5721040874775,8.00855783940279,0.00239491663717191,2394.91663717191,2095.26929594856,452.007676026816,8.02080827028983,2087.79542621821,436.697350924299,36.6313475060072,36.631466828039,24.9312993613901,24.5879706028286,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5775263353813,NA,NA,0.258275113628226,0.300163258489638,2.16714326489064,7.07062188802754,0.589225476891161,2.65149113963251,2.65149113963251,0.187310751941587,3.5721040874775,28.1302,27.5544,27.04112,25.4651066666667,123,9,8,1,32,8,2,51,0.00506153846153846,0.000939453125,2.82805429864253e-05,0.000346428571428571,0.00029375,104.052,9.28094,4.62876,13.9097
"407",-5.4996147,-2.6891165,-2.609847,6.299777,300.30798,0.0009190091,-0.05753404,-0.026286006,4.9369316,0.08856082,0.9771879,4.602482,301.12817,101018,-0.04424864,-0.027952563,"11-2012",19011696,-5459.5,-0.0037162192,8.682723,0.00014411917,6138.043,-0.063210785,-4.3011867e-05,0.071042225,-0.028358161,4.976927e-06,-2447.4375,-586251,0.0004302289,3.84996886139516,167.893626642862,NA,NA,NA,0,0.0172238320284629,1.32732564090267,0.112651607131821,2.57135379991401,8.03463536326752,0.00238908656437186,2389.08656437186,2081.85626460296,439.245265637354,8.04723262297665,2074.22899285645,424.143587120721,36.4821587586859,36.4878150724675,25.8284127558971,24.1993561224602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157152589039055,0.269970755097884,2.33148802040669,7.60690917026239,0.633899156899776,1.3101018088742,1.3101018088742,0.112651607131821,2.57135379991401,28.3444,28.1928666666667,27.889,26.1656533333333,113,20,11,0,18,9,2,40,0.00286025641025641,0.000480859375,8.95927601809955e-05,0,0.000534375,134.836,7.29998,4.04491,11.34489
"408",-5.4996147,-2.6891165,-2.609847,6.299777,300.30798,0.0009190091,-0.05753404,-0.026286006,4.9369316,0.08856082,0.9771879,4.602482,301.12817,101018,-0.04424864,-0.027952563,"11-2012",19011696,-5459.5,-0.0037162192,8.682723,0.00014411917,6138.043,-0.063210785,-4.3011867e-05,0.071042225,-0.028358161,4.976927e-06,-2447.4375,-586251,0.0004302289,3.84996886139516,167.893626642862,NA,NA,NA,0,0.0172238320284629,1.32732564090267,0.112651607131821,2.57135379991401,8.03463536326752,0.00238908656437186,2389.08656437186,2081.85626460296,439.245265637354,8.04723262297665,2074.22899285645,424.143587120721,36.4821587586859,36.4878150724675,25.8284127558971,24.1993561224602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157152589039055,0.269970755097884,2.33148802040669,7.60690917026239,0.633899156899776,1.3101018088742,1.3101018088742,0.112651607131821,2.57135379991401,28.7032,28.5723333333333,28.2686,26.4899733333333,121,17,11,0,18,9,2,40,0.00286025641025641,0.000480859375,8.95927601809955e-05,0,0.000534375,134.836,7.29998,4.04491,11.34489
"409",-5.665367,-2.9970388,-2.9293451,6.568675,299.1858,0.0009399287,-0.060341775,-0.029837668,5.0491743,0.1904378,0.9746993,4.8342285,299.76517,101098.69,-0.046277046,-0.031046093,"12-2012",17889952,-5751.621,-0.0031536147,8.950317,0.00033133465,6536.603,-0.066504896,-3.6500336e-05,0.07560623,-0.032159984,1.08073755e-05,-2777.1836,-386909,0.0009338609,3.70068660120661,161.306127630987,NA,NA,NA,0.00366156869028329,0.0503579562427698,2.4965872498968,0.173040560635964,3.06337291565524,7.99838862709012,0.00237982713235411,2379.82713235411,2087.66180138145,456.093684862265,8.00986677889766,2080.82727692246,441.653523352678,36.6410076816794,36.6487429148185,24.6773258497619,24.6787539638661,41.9611836614123,9.02004118384044,80.3439832335124,7.94106145763264,12.9419146924883,78.4073545833149,7.74964770111648,NA,NA,NA,NA,0.238195804910494,0.151680799265418,0.330674232218501,1.79018785024298,5.84071577975617,0.486750223649713,2.44622929365403,2.44622929365403,0.173040560635964,3.06337291565524,26.806,26.6404,26.4784,25.3328,116,21,7,1,13,10,1,32,0.00346282051282051,0.0001990234375,8.77828054298642e-05,0.000285714285714286,0.00025,120.744,9.55348,3.45539,13.00887
"410",-6.549715,-3.4599133,-3.4652576,7.614012,297.86523,0.0010147414,-0.07833612,-0.040486336,5.0061655,0.17710727,0.95916,5.6240234,297.70258,101331.94,-0.0582093,-0.039191466,"01-2013",18647920,-7329.6016,-0.0021401197,10.016856,8.715672e-05,8431.164,-0.08478683,-2.4770095e-05,0.09758138,-0.043426752,1.3388617e-06,-3752.0156,238008,0.00011606308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",-6.806079,-3.905014,-3.9514046,8.12858,297.52234,0.0010598595,-0.08945727,-0.050928473,4.8054495,0.1122511,0.95183164,6.09375,297.01703,101217.31,-0.063204646,-0.045125995,"02-2013",20393088,-8392.527,-0.001760453,10.668169,3.683877e-05,9883.094,-0.097153485,-2.0375286e-05,0.11439854,-0.0540722,6.8023206e-07,-4673.586,641705,5.8139485e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",-6.5278206,-3.7248917,-3.73454,7.8031416,298.32776,0.0010139351,-0.08931959,-0.048129737,5.108531,0.10698262,0.9605835,5.605997,298.12482,101152.125,-0.061709166,-0.042869788,"03-2013",22109520,-8368.797,-0.0020115194,10.29568,2.1677633e-05,9704.559,-0.09690988,-2.3282177e-05,0.11235976,-0.05085349,2.9748617e-07,-4393.715,334541,2.5863148e-05,3.32862102887489,144.942199012646,NA,NA,NA,0.300479291823619,0.234129453910121,6.0263847602579,0.36662294158921,3.35362620074857,7.92534731647918,0.00239313090405152,2393.13090405152,2140.09625787303,493.395786082825,7.93618302573663,2134.11343024717,478.88748658581,36.7468237574438,36.7540157029916,21.389327760936,25.7146083540116,28.6657771236235,3.71106180106893,76.1034303032237,8.95875688283841,11.3343388163913,74.2690564153463,8.74280638125403,NA,NA,NA,NA,NA,0.249089656576511,0.328157307710727,2.38061017642537,7.76708310748568,0.647248762266059,5.79225530634778,5.79225530634778,0.36662294158921,3.35362620074857,24.5822,24.108,23.65208,21.8810266666667,47,13,8,1,33,15,2,59,0.00525384615384615,0.000835992217898833,0.000392533936651584,0.00238571428571429,0.00016875,146.25,NA,13.1387,NA
"413",-5.864352,-3.1996193,-3.2403154,6.966914,298.22266,0.000948837,-0.074486494,-0.03683889,4.9846287,0.17606324,0.9742677,4.9099092,297.7836,101156.06,-0.05078596,-0.03392228,"04-2013",22498368,-6995.375,-0.0015590035,9.2173815,0.0002705951,7968.3984,-0.08095914,-1.8043153e-05,0.0922304,-0.038922668,7.648534e-06,-3361.4297,498888,0.00066076196,3.65306363800264,159.080519979088,NA,NA,NA,0.237184904773571,0.0658147336058792,3.9887588258529,0.244291641024959,3.09733954540617,7.95769704580111,0.00241553934929767,2415.53934929767,2142.28400669907,467.143961291515,7.96901601467931,2135.7382281296,452.716410661249,36.873894101852,36.867835732487,22.0152483286253,25.6254818913806,47.410451679649,9.88291327535048,125.133943616885,15.6326216482192,9.71952714358573,122.11772000488,15.2558120662609,NA,NA,NA,NA,0.83461874770738,0.317769904382681,0.532768440152114,3.50566768693416,11.4377993283629,0.953160122584746,3.92294409224702,3.92294409224702,0.244291641024959,3.09733954540617,24.2572,23.9402666666667,23.79912,22.61904,74,26,6,0,54,14,2,76,0.108478205128205,0.324006809338521,0.00399389140271493,0,0.00665,147.888,17.8453,10.0606,27.9059
