time,10m_u_component_of_wind,10m_v_component_of_neutral_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,benjamin_feir_index,coefficient_of_drag_with_waves,instantaneous_eastward_turbulent_surface_stress,instantaneous_northward_turbulent_surface_stress,lake_mix_layer_depth,lake_mix_layer_temperature,mean_wave_period,medium_cloud_cover,sea_surface_temperature,surface_pressure,v_component_stokes_drift
2012-03-01,-6.403675,-3.4262686,-3.4924517,7.4983816,297.42468,0.07435322,0.0009910443,-0.07820284,-0.040485024,49.260895,296.84375,4.82001,0.22105908,296.8536,101231.75,-0.03695829
2012-04-01,-4.740013,-2.6186028,-2.6052904,5.783059,298.37805,0.06390476,0.00087546767,-0.048494697,-0.024292469,49.261127,298.3695,4.9137115,0.21793711,298.3937,101129.0,-0.025993638
2012-05-01,-4.412877,-1.7557354,-1.7212553,5.424673,299.44226,0.05113983,0.00085650524,-0.04725325,-0.017840352,49.26136,299.79602,4.760124,0.1818003,299.80545,101172.56,-0.018727332
2012-06-01,-4.8056526,-2.1667223,-2.1491003,5.5824337,299.1631,0.053092003,0.00086094975,-0.046775877,-0.01895225,49.260464,299.11865,4.341631,0.15835595,299.10312,101306.25,-0.020130206
2012-07-01,-3.6991663,-1.7592592,-1.7437763,4.7809467,299.1405,0.03591919,0.0008262503,-0.032128334,-0.014136329,49.2605,299.3216,4.4671316,0.1597746,299.3407,101263.06,-0.016466517
2012-08-01,-2.4676962,-0.5404388,-0.51740736,3.8932104,299.8994,0.046191216,0.000772113,-0.019012034,-0.0031614453,49.260933,300.79102,4.2941475,0.20126176,300.81274,101268.0,-0.0059565976
2012-09-01,-2.8089867,-0.67793703,-0.6582581,4.142153,300.4602,0.048243523,0.0007820083,-0.024243295,-0.005411651,49.26101,301.3004,4.893836,0.09716496,301.2904,101223.81,-0.008473977
2012-10-01,-3.1503572,-0.9657717,-0.9332594,4.506151,300.75964,0.04431629,0.00080796913,-0.02787745,-0.008324381,49.261086,301.67603,5.073591,0.106805384,301.6945,100970.125,-0.011159919
2012-11-01,-5.4996147,-2.6891165,-2.609847,6.299777,300.30798,0.06342602,0.0009190091,-0.05753404,-0.026286006,49.26117,301.15894,4.9369316,0.08856082,301.12817,101018.0,-0.027952563
2012-12-01,-5.665367,-2.9970388,-2.9293451,6.568675,299.1858,0.05022335,0.0009399287,-0.060341775,-0.029837668,49.26117,299.78198,5.0491743,0.1904378,299.76517,101098.69,-0.031046093
2013-01-01,-6.549715,-3.4599133,-3.4652576,7.614012,297.86523,0.05905342,0.0010147414,-0.07833612,-0.040486336,49.26117,297.73438,5.0061655,0.17710727,297.70258,101331.94,-0.039191466
2013-02-01,-6.806079,-3.905014,-3.9514046,8.12858,297.52234,0.097678185,0.0010598595,-0.08945727,-0.050928473,49.26062,297.01733,4.8054495,0.1122511,297.01703,101217.31,-0.045125995
2013-03-01,-6.5278206,-3.7248917,-3.73454,7.8031416,298.32776,0.1012125,0.0010139351,-0.08931959,-0.048129737,49.260464,298.09888,5.108531,0.10698262,298.12482,101152.125,-0.042869788
2013-04-01,-5.864352,-3.1996193,-3.2403154,6.966914,298.22266,0.07874107,0.000948837,-0.074486494,-0.03683889,49.261284,297.7898,4.9846287,0.17606324,297.7836,101156.06,-0.03392228
2013-05-01,-4.9261866,-2.5350094,-2.5400229,6.0193577,298.82886,0.060007095,0.0008864985,-0.052123845,-0.024964452,49.261166,298.6543,4.6529226,0.15340346,298.65366,101214.56,-0.025209047
2013-06-01,-5.204397,-2.7364922,-2.7507248,6.220298,298.68982,0.05968952,0.0009050525,-0.055802345,-0.027240515,49.260696,298.48004,4.4478016,0.17242026,298.48273,101266.69,-0.027306926
2013-07-01,-4.085869,-1.8118496,-1.7982845,5.168602,299.0548,0.047488213,0.00083831255,-0.03666407,-0.015564706,49.260857,299.13885,4.2189884,0.16035914,299.16132,101341.44,-0.017319575
2013-08-01,-3.083621,-0.9231758,-0.9234991,4.583585,299.66858,0.04449272,0.0008104695,-0.026080966,-0.008230954,49.260696,300.00317,4.2659044,0.1688019,300.01865,101204.25,-0.010166384
2013-09-01,-2.6684313,-0.70095074,-0.6800814,4.174696,300.83728,0.060884476,0.00078443997,-0.024543464,-0.006005667,49.261322,301.7766,4.2635984,0.08661893,301.77783,101098.94,-0.008458726
2013-10-01,-4.5160666,-2.0121346,-1.963171,5.3711624,300.08008,0.06542301,0.00085261883,-0.046080172,-0.018764965,49.260506,300.5597,4.626339,0.13185704,300.53992,101061.94,-0.021119848
2013-11-01,-4.9895916,-2.6133862,-2.5410614,5.901864,299.36438,0.0489254,0.0008939095,-0.0525043,-0.024726093,49.261208,299.95178,5.3392286,0.16027081,299.93896,101003.25,-0.026527956
2013-12-01,-5.9247856,-2.896062,-2.886403,6.838249,298.3899,0.050750732,0.0009581428,-0.06546396,-0.030572057,49.261284,298.42285,4.9437838,0.21843117,298.4084,101223.0,-0.031938016
2014-01-01,-6.6877165,-3.4510832,-3.4955177,7.7673683,297.22888,0.073023796,0.0010189267,-0.08480096,-0.04304868,49.261364,296.766,4.787492,0.12670887,296.73672,101307.44,-0.03903923
2014-02-01,-6.7926807,-3.7888231,-3.8766766,8.068962,297.03723,0.09536362,0.0010415309,-0.08887333,-0.049056828,49.26109,296.22705,4.551759,0.18838751,296.23413,101210.44,-0.04238269
2014-03-01,-6.576747,-3.957838,-4.0290976,7.9843607,297.32202,0.11549759,0.0010303375,-0.08816069,-0.0508281,49.260544,296.62042,4.5802364,0.119356185,296.62463,101210.5,-0.0437015
2014-04-01,-6.56839,-3.4003344,-3.5001173,7.6822023,297.72705,0.102303505,0.000989686,-0.087282,-0.043336034,49.26066,296.7705,4.6937275,0.20441926,296.7635,101201.5,-0.037434444
2014-05-01,-6.5992517,-3.6000967,-3.6563654,7.805703,298.27136,0.10750103,0.0010127136,-0.08968824,-0.04578632,49.260933,297.69647,4.512163,0.1533941,297.72134,101187.31,-0.039003607
2014-06-01,-5.9452143,-3.1452274,-3.2067823,7.057207,298.56433,0.077236176,0.0009574103,-0.07282913,-0.03630662,49.26136,298.06622,4.4425697,0.123590544,298.07562,101268.75,-0.03263566
2014-07-01,-5.2105227,-2.5918694,-2.6424246,6.217265,298.72693,0.053471565,0.000899788,-0.05393517,-0.02569753,49.261284,298.3205,4.3768444,0.1664145,298.3266,101408.0,-0.025042567
2014-08-01,-3.1596117,-1.2197256,-1.1933813,4.3419304,299.52185,0.040433884,0.00079523306,-0.025834024,-0.009083115,49.260464,300.01385,4.4221544,0.15707642,300.03174,101275.56,-0.012038376
2014-09-01,-4.5047073,-1.8744259,-1.8331547,5.3500814,300.1151,0.058728218,0.00084849936,-0.044277787,-0.016666677,49.260506,300.58813,4.3806562,0.08528696,300.60403,101150.69,-0.018907849
2014-10-01,-3.5248413,-1.4025574,-1.3548841,4.531728,300.14832,0.043331146,0.00080353,-0.03136885,-0.011463854,49.26062,300.8667,5.196704,0.17712337,300.86255,101086.125,-0.013896406
2014-11-01,-5.534424,-2.5939426,-2.534896,6.3090715,299.65295,0.059246063,0.0009129951,-0.057885706,-0.024826467,49.261047,300.19824,4.957201,0.19328135,300.17087,101077.19,-0.026211102
2014-12-01,-5.6937876,-3.1768417,-3.1357784,6.7179317,298.93384,0.058312416,0.00094467355,-0.063718975,-0.03335792,49.26109,299.16614,5.1733894,0.105816305,299.15317,101172.69,-0.033392616
2015-01-01,-6.3287277,-3.3366508,-3.3366394,7.3829594,298.0509,0.074728966,0.0009867293,-0.078385055,-0.038703084,49.26066,298.01294,4.7315655,0.1502415,298.00082,101308.94,-0.03633387
2015-02-01,-6.448475,-3.5413303,-3.54387,7.7231255,298.0144,0.10845947,0.0010204338,-0.08920717,-0.04765761,49.260464,297.84424,4.975831,0.073758334,297.8455,101237.19,-0.041818596
2015-03-01,-6.9599266,-4.0663404,-4.0809574,8.314097,297.75854,0.10075188,0.0010793896,-0.09784156,-0.054936945,49.261047,297.58374,4.7633467,0.15265131,297.57962,101287.56,-0.0478875
2015-04-01,-6.6516237,-3.6915112,-3.750228,7.940526,298.0592,0.11567211,0.0010134287,-0.09374112,-0.049437284,49.26097,297.437,4.7331333,0.112155214,297.44058,101167.06,-0.04169355
2015-05-01,-6.956442,-3.7600317,-3.8399754,8.229811,298.1842,0.11933899,0.0010490618,-0.10554403,-0.05592966,49.261047,297.40338,4.6551123,0.09978838,297.4093,101257.875,-0.043548547
2015-06-01,-6.1201086,-3.169404,-3.2349873,7.141946,298.50977,0.07225132,0.0009540166,-0.071795404,-0.03559631,49.26136,297.99384,4.462656,0.15464824,297.98492,101337.81,-0.032377698
2015-07-01,-5.2285357,-2.8223352,-2.8644485,6.268653,298.4557,0.047776222,0.0009126975,-0.05439073,-0.027824044,49.26054,298.06885,4.423004,0.17537266,298.0881,101333.5,-0.027386371
2015-08-01,-3.9739294,-2.0866108,-2.0705614,4.9170437,299.4889,0.038069725,0.0008259015,-0.03291911,-0.01599158,49.261284,299.44916,4.339714,0.1374787,299.46844,101202.75,-0.018271964
2015-09-01,-3.8705235,-1.7116327,-1.662363,4.7759333,300.36536,0.06141281,0.0008114893,-0.034546733,-0.013562296,49.261246,300.7387,4.33729,0.09647241,300.7513,101096.375,-0.01664314
2015-10-01,-4.251149,-2.0686083,-2.0289192,5.259634,300.2317,0.062781334,0.0008400453,-0.041480184,-0.018085208,49.261047,300.38287,4.9562464,0.13450897,300.3693,101065.375,-0.020317726
2015-11-01,-5.4682665,-2.7295742,-2.6972713,6.305504,299.58838,0.048666,0.0009051622,-0.056220114,-0.025394082,49.260857,299.76245,5.2096405,0.15675443,299.749,101030.31,-0.02698781
2015-12-01,-6.4070463,-3.136135,-3.1517782,7.346532,298.64294,0.072520256,0.00097268075,-0.079476416,-0.037159562,49.261204,298.3523,4.9291945,0.13384163,298.3213,101251.06,-0.03387952
2016-01-01,-6.3386993,-3.4202461,-3.4473314,7.5012045,297.66248,0.08791733,0.0009958472,-0.08092433,-0.041419923,49.260857,297.29297,5.0465603,0.09112706,297.28394,101261.875,-0.038419712
2016-02-01,-6.873228,-3.8424368,-3.9223118,8.187503,297.552,0.10877609,0.0010385816,-0.09580344,-0.050936043,49.26101,296.79755,4.817732,0.06535676,296.79675,101206.0,-0.043470304
2016-03-01,-6.617154,-4.060628,-4.081149,8.060411,298.37122,0.11382675,0.0010437523,-0.0937019,-0.053804636,49.260815,298.1324,4.89493,0.103520945,298.1417,101249.81,-0.047136355
2016-04-01,-5.1068764,-2.850233,-2.9089823,6.2171373,298.63562,0.07118034,0.00089206686,-0.05486393,-0.028423488,49.26097,298.15717,4.9983854,0.17918134,298.1802,101082.56,-0.029081512
2016-05-01,-4.9318686,-2.3598137,-2.3551817,5.8830957,299.44507,0.060563087,0.00087447464,-0.051672876,-0.022961069,49.260654,299.4488,4.5441084,0.21575266,299.4554,101263.44,-0.02328685
2016-06-01,-5.061041,-2.3031063,-2.28895,5.8016815,299.4027,0.052660942,0.00087077776,-0.04868716,-0.020272352,49.261204,299.46497,4.3879137,0.1697703,299.46164,101397.375,-0.02162541
2016-07-01,-4.363246,-2.168044,-2.1604824,5.2382336,299.47192,0.03896904,0.0008485038,-0.038244784,-0.01786869,49.260582,299.50623,4.449005,0.1448918,299.51974,101322.44,-0.020601641
2016-08-01,-3.2597094,-1.1902561,-1.176527,4.5204105,299.8224,0.044398308,0.0008056597,-0.028275013,-0.009748407,49.260582,300.06647,4.444167,0.13799506,300.0658,101261.81,-0.01207491
2016-09-01,-2.828209,-1.0231075,-0.98950386,3.9857597,300.25073,0.033688545,0.00077360356,-0.021644533,-0.0072147436,49.260777,300.8932,4.942746,0.12069464,300.9108,101198.94,-0.010732733
2016-10-01,-3.4925165,-1.2547426,-1.2125311,4.516676,300.7484,0.035084724,0.00079798815,-0.030298948,-0.009959128,49.261127,301.38647,5.6572275,0.09124783,301.39944,100944.125,-0.013558906
2016-11-01,-3.4211693,-1.3899536,-1.3298807,4.647686,300.6626,0.042785645,0.0008166325,-0.031167746,-0.011265345,49.260777,301.83105,5.217184,0.14504069,301.82358,100908.19,-0.014330685
2016-12-01,-6.838108,-3.0888538,-3.0338736,7.6923723,299.49316,0.068520546,0.0010167141,-0.09049791,-0.039022446,49.260857,300.4137,4.9670563,0.16457564,300.37393,101169.25,-0.036904614
2017-01-01,-5.6376705,-3.3196754,-3.300313,6.772333,297.97302,0.048192024,0.0009537048,-0.060336947,-0.034146905,49.260735,298.1101,5.2550373,0.11548036,298.0976,101298.25,-0.035429124
2017-02-01,-5.838522,-3.58078,-3.5874863,7.1792145,297.7793,0.07862663,0.0009968576,-0.072182536,-0.042280555,49.261246,297.64087,4.9696417,0.16187835,297.6524,101289.81,-0.03925478
2017-03-01,-6.2121105,-3.6438532,-3.6515512,7.454219,298.20654,0.07737923,0.0010086354,-0.07898265,-0.045222044,49.26062,298.13245,5.0529814,0.15915573,298.13593,101226.625,-0.041611817
2017-04-01,-6.2174215,-3.273468,-3.3018322,7.322259,298.6881,0.09956932,0.0009734938,-0.083884835,-0.040956557,49.261127,298.34106,5.1604567,0.09199335,298.32904,101140.875,-0.03735602
2017-05-01,-5.284196,-2.6951418,-2.7373266,6.284149,298.98743,0.06198311,0.000898903,-0.05682558,-0.027011871,49.261284,298.61548,4.7516794,0.1997487,298.62454,101210.94,-0.026664719
2017-06-01,-4.675603,-2.3927288,-2.423092,5.693883,298.84802,0.045998573,0.00087068137,-0.04505807,-0.021155,49.261127,298.53497,4.5716896,0.19769108,298.53516,101259.875,-0.022647288
2017-07-01,-2.4683752,-0.8543625,-0.8411865,3.689701,299.3241,0.019587517,0.00075436896,-0.017009735,-0.00552471,49.2614,299.7271,4.4697294,0.17897058,299.7487,101381.81,-0.0090326145
2017-08-01,-3.3647213,-1.5450048,-1.5006094,4.2735643,300.07092,0.032242775,0.00079097785,-0.02480644,-0.010421868,49.26101,300.50818,4.511962,0.1519332,300.5141,101202.375,-0.0136017315
2017-09-01,-2.553834,-0.52333933,-0.4937157,3.9192743,300.9911,0.02557087,0.0007742548,-0.021183193,-0.0043331124,49.261047,301.60278,5.789178,0.13395834,301.60678,101111.375,-0.0068581477
2017-10-01,-4.266341,-1.7988892,-1.74401,5.0985756,300.25598,0.047151566,0.00084072445,-0.040949345,-0.015476625,49.26117,300.943,5.1669483,0.11361587,300.92953,101044.125,-0.017636217
2017-11-01,-5.0331106,-2.2367668,-2.1809034,5.7899914,300.05005,0.06430721,0.00087323855,-0.0508731,-0.020395339,49.260506,300.60303,4.605177,0.109722905,300.61584,100959.75,-0.021721084
2017-12-01,-6.397831,-3.2403946,-3.196784,7.335678,298.9912,0.071453094,0.0009900131,-0.07741201,-0.037612975,49.261246,299.46643,4.7481213,0.15931845,299.43295,101175.06,-0.03612718
2018-01-01,-6.1964493,-3.225027,-3.2238512,7.1760025,298.1969,0.06217289,0.0009683063,-0.07195979,-0.035831094,49.26109,298.22705,4.991723,0.111307144,298.21155,101208.44,-0.034708526
2018-02-01,-7.051548,-3.940814,-3.959896,8.297985,297.21802,0.06796074,0.0010828283,-0.09611571,-0.053545475,49.26105,297.02905,5.1360397,0.17870599,297.01498,101379.375,-0.049188133
2018-03-01,-6.0736046,-3.7172537,-3.8108883,7.508033,297.3839,0.08337021,0.0009942136,-0.07969135,-0.044174075,49.261284,296.54126,5.6278906,0.082114585,296.55133,101201.69,-0.040219843
2018-04-01,-6.423462,-3.7411585,-3.8158636,7.7120867,297.98828,0.108366966,0.001001358,-0.081382334,-0.04575056,49.260468,297.34912,4.497731,0.11444326,297.3471,101233.19,-0.04028578
2018-05-01,-6.448369,-3.354473,-3.4873438,7.562641,298.0193,0.08686447,0.00097219646,-0.08066887,-0.040206075,49.260933,297.02173,4.4790306,0.13894647,297.02533,101274.75,-0.035445385
2018-06-01,-5.207856,-2.4827204,-2.5761232,6.3410225,298.15002,0.06647396,0.00090730656,-0.057759583,-0.027390718,49.26136,297.37054,4.4785786,0.18771237,297.36444,101373.06,-0.026524153
2018-07-01,-4.4315023,-2.212285,-2.2739267,5.3561726,298.3004,0.034570694,0.0008495229,-0.039171696,-0.019049514,49.261246,297.8167,4.6435595,0.162534,297.8298,101351.69,-0.02142401
2018-08-01,-4.0614576,-1.7673416,-1.7583799,4.857216,299.1244,0.03725815,0.00081884046,-0.034406364,-0.013634268,49.260582,299.25165,4.327717,0.1429528,299.28586,101352.5,-0.016403764
2018-09-01,-3.6422958,-1.4305906,-1.3886347,4.516782,300.18665,0.037247658,0.0008085631,-0.032430172,-0.0118509345,49.261246,300.8247,5.1131487,0.15250099,300.8297,101089.31,-0.014838405
2018-10-01,-4.7444963,-1.9960756,-1.937315,5.4384212,300.3152,0.053552628,0.0008543746,-0.046247244,-0.017915368,49.26109,301.06702,5.218916,0.13113135,301.0672,101022.56,-0.020899735
2018-11-01,-5.6181955,-2.824727,-2.7864141,6.481435,299.7317,0.0632658,0.0009251435,-0.059665382,-0.027971804,49.26062,300.01843,4.931099,0.1441763,299.98758,101064.375,-0.028565086
2018-12-01,-6.5467253,-3.224639,-3.248353,7.5471783,297.9508,0.08416176,0.001004637,-0.080889225,-0.039352417,49.261208,297.64673,4.833022,0.07444015,297.61816,101371.69,-0.03583133
2019-01-01,-6.6897182,-3.2804918,-3.3372793,7.7287273,297.34534,0.096214294,0.0010110731,-0.085249245,-0.041372,49.26117,296.71582,4.6948404,0.076249324,296.71005,101373.625,-0.03711259
2019-02-01,-7.153368,-3.7022734,-3.7815933,8.34927,297.25122,0.11519909,0.0010634661,-0.10069746,-0.05247599,49.2605,296.43256,4.6457167,0.07236935,296.42346,101345.125,-0.044058766
2019-03-01,-6.8199797,-3.5588179,-3.70605,8.014833,296.94836,0.10421562,0.0010121339,-0.09069514,-0.046336114,49.260777,295.66998,4.6635303,0.06843284,295.68268,101241.81,-0.04045344
2019-04-01,-6.883436,-3.820611,-3.9249935,8.140408,297.70178,0.11683941,0.0010306749,-0.09239453,-0.05071211,49.26105,296.79608,4.559312,0.100256056,296.80286,101236.19,-0.043367364
2019-05-01,-5.7328033,-2.8745012,-2.9693594,6.7244587,298.40527,0.085451126,0.00092368247,-0.06746328,-0.03256637,49.260895,297.5728,4.850074,0.12967932,297.604,101189.125,-0.030827578
2019-06-01,-5.334013,-2.566558,-2.5707989,6.243203,299.51514,0.06633282,0.0009037573,-0.057476282,-0.026257992,49.261204,299.43262,4.4516497,0.19265884,299.4206,101347.375,-0.02579705
2019-07-01,-4.2603874,-2.030013,-2.0887918,5.247493,298.79932,0.038747787,0.0008362392,-0.036286414,-0.017151251,49.260544,298.31512,4.4677706,0.149207,298.32974,101342.06,-0.019189697
2019-08-01,-2.914609,-0.67287886,-0.66136336,4.201332,300.07385,0.051405907,0.00078061526,-0.022285521,-0.004940301,49.26109,300.48315,4.3517313,0.16005391,300.5115,101353.19,-0.0075513124
2019-09-01,-2.7887554,-0.6653136,-0.6421704,4.206524,300.89624,0.050650597,0.0007776702,-0.022207856,-0.004863493,49.261322,301.26025,5.3091984,0.13723129,301.26556,101140.25,-0.0077654235
2019-10-01,-4.259449,-1.4970875,-1.4527245,5.015622,300.69983,0.049591064,0.00083039724,-0.038214147,-0.012388121,49.26082,301.56555,5.276823,0.10123789,301.55566,101074.44,-0.015822891
2019-11-01,-4.8048363,-2.4196062,-2.3639584,5.638135,300.10242,0.039578438,0.0008676117,-0.04532844,-0.020775259,49.260544,300.59167,5.3129854,0.083981216,300.5789,101002.56,-0.023425438
2019-12-01,-6.0102243,-2.871005,-2.8576183,6.8763943,299.17456,0.0631094,0.0009450114,-0.06803781,-0.030544639,49.261246,299.2202,5.1640987,0.12465906,299.19257,101126.06,-0.030862503
2020-01-01,-5.9582615,-3.2821608,-3.2691126,7.06532,298.33142,0.06473255,0.0009679494,-0.071418166,-0.036083758,49.261326,298.36255,5.20695,0.12270111,298.36578,101325.0,-0.035072908
2020-02-01,-6.762988,-3.66146,-3.7359161,8.002014,297.80286,0.101774216,0.001029792,-0.091367185,-0.04779488,49.260464,297.10986,4.7293386,0.1054992,297.0805,101341.25,-0.041679587
2020-03-01,-6.4349337,-3.8814354,-3.9219923,7.8200073,297.7467,0.10325432,0.0010317189,-0.08410442,-0.048463106,49.260506,297.25623,4.6858273,0.07745444,297.27075,101310.06,-0.044103265
2020-04-01,-6.2722034,-3.3666801,-3.413661,7.455098,298.3877,0.10724068,0.0009824298,-0.079452515,-0.04088843,49.261127,297.8258,4.5766363,0.0534984,297.82648,101250.0,-0.037696645
2020-05-01,-6.3101454,-3.069416,-3.1868467,7.3933296,298.71655,0.10217571,0.0009601107,-0.08327621,-0.038131118,49.261047,297.71478,4.579014,0.09334859,297.72726,101266.44,-0.03398863
2020-06-01,-5.139187,-2.6183386,-2.6617537,6.192157,299.20325,0.066464424,0.0008995454,-0.053560436,-0.026256382,49.261364,298.82855,4.254614,0.12539554,298.82855,101281.81,-0.025821723
2020-07-01,,,,,,,,,,,,,,,101218.5,-0.017375432
