time,10m_u_component_of_wind,10m_v_component_of_neutral_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,coefficient_of_drag_with_waves,instantaneous_eastward_turbulent_surface_stress,instantaneous_northward_turbulent_surface_stress,mean_wave_period,medium_cloud_cover,normalized_stress_into_ocean,ocean_surface_stress_equivalent_10m_neutral_wind_speed,sea_surface_temperature,surface_pressure,u_component_stokes_drift,v_component_stokes_drift
2011-05-01,-3.2359533,-1.4280281,-1.3828115,4.383402,299.9181,0.0007902093,-0.02711767,-0.010077257,4.8200417,0.22596246,0.9954454,3.1931686,300.2859,101042.75,-0.022619843,-0.01334995
2011-06-01,-4.293317,-1.6432028,-1.6106472,5.322068,299.9823,0.0008509492,-0.04251343,-0.015447315,4.3020544,0.17084223,0.98766685,3.8637695,300.37033,101167.625,-0.032658815,-0.01676162
2011-07-01,-3.445838,-1.5930681,-1.5661154,4.552908,299.41614,0.0008066499,-0.028579831,-0.012106027,4.356208,0.13327199,0.99356675,3.3769531,299.69836,101183.625,-0.023655176,-0.014546696
2011-08-01,-2.7288742,-0.5412874,-0.5236809,4.067375,300.37146,0.000777059,-0.021615505,-0.0039781183,4.4090834,0.12033498,0.99576414,3.0514412,301.11444,101145.81,-0.018161874,-0.006948605
2011-09-01,-2.5238142,-0.35643458,-0.34065664,4.2303696,300.8457,0.00078608794,-0.0208897,-0.0026690476,4.770672,0.11517316,0.9949716,3.15516,301.85315,101146.56,-0.017575972,-0.0054075792
2011-10-01,-3.9559412,-2.1423464,-2.0517845,5.0981903,299.91003,0.00084374147,-0.038026035,-0.017084718,4.8539114,0.15808207,0.98820215,3.783265,300.97894,100979.44,-0.028658688,-0.020033091
2011-11-01,-3.8653765,-1.7247047,-1.6427975,4.824952,300.10352,0.00083191507,-0.035173297,-0.013938367,5.6128483,0.16229576,0.98944706,3.656456,301.38663,100947.44,-0.02865225,-0.017605238
2011-12-01,-5.941085,-2.7796888,-2.712698,6.709773,299.17236,0.0009497402,-0.06813258,-0.0296157,5.2443666,0.18424076,0.9697504,4.9260254,299.89725,101108.69,-0.050637484,-0.031099275
2012-01-01,-6.5377417,-3.4082365,-3.4134836,7.5557985,297.68335,0.0010197477,-0.07616937,-0.039324462,4.7462654,0.21653938,0.95813227,5.6777344,297.55417,101298.0,-0.057834864,-0.038673617
2012-02-01,-6.44289,-3.7334232,-3.7714376,7.730033,297.22986,0.00104043,-0.077999234,-0.045099556,4.788968,0.15098768,0.9551396,5.891858,296.8484,101250.31,-0.057710707,-0.04217216
2012-03-01,-6.403675,-3.4262686,-3.4924517,7.4983816,297.42468,0.0009910443,-0.07820284,-0.040485024,4.82001,0.22105908,0.9651712,5.3651705,296.8536,101231.75,-0.055391908,-0.03695829
2012-04-01,-4.740013,-2.6186028,-2.6052904,5.783059,298.37805,0.00087546767,-0.048494697,-0.024292469,4.9137115,0.21793711,0.98380727,4.12776,298.3937,101129.0,-0.037438273,-0.025993638
2012-05-01,-4.412877,-1.7557354,-1.7212553,5.424673,299.44226,0.00085650524,-0.04725325,-0.017840352,4.760124,0.1818003,0.9853557,3.9231749,299.80545,101172.56,-0.03545791,-0.018727332
2012-06-01,-4.8056526,-2.1667223,-2.1491003,5.5824337,299.1631,0.00086094975,-0.046775877,-0.01895225,4.341631,0.15835595,0.9875229,3.9680948,299.10312,101306.25,-0.035363138,-0.020130206
2012-07-01,-3.6991663,-1.7592592,-1.7437763,4.7809467,299.1405,0.0008262503,-0.032128334,-0.014136329,4.4671316,0.1597746,0.9905837,3.5891361,299.3407,101263.06,-0.026642919,-0.016466517
2012-08-01,-2.4676962,-0.5404388,-0.51740736,3.8932104,299.8994,0.000772113,-0.019012034,-0.0031614453,4.2941475,0.20126176,0.9963831,2.996972,300.81274,101268.0,-0.016559958,-0.0059565976
2012-09-01,-2.8089867,-0.67793703,-0.6582581,4.142153,300.4602,0.0007820083,-0.024243295,-0.005411651,4.893836,0.09716496,0.99443585,3.1093903,301.2904,101223.81,-0.020212889,-0.008473977
2012-10-01,-3.1503572,-0.9657717,-0.9332594,4.506151,300.75964,0.00080796913,-0.02787745,-0.008324381,5.073591,0.106805384,0.99172145,3.39283,301.6945,100970.125,-0.022656143,-0.011159919
2012-11-01,-5.4996147,-2.6891165,-2.609847,6.299777,300.30798,0.0009190091,-0.05753404,-0.026286006,4.9369316,0.08856082,0.9771879,4.602482,301.12817,101018.0,-0.04424864,-0.027952563
2012-12-01,-5.665367,-2.9970388,-2.9293451,6.568675,299.1858,0.0009399287,-0.060341775,-0.029837668,5.0491743,0.1904378,0.9746993,4.8342285,299.76517,101098.69,-0.046277046,-0.031046093
2013-01-01,-6.549715,-3.4599133,-3.4652576,7.614012,297.86523,0.0010147414,-0.07833612,-0.040486336,5.0061655,0.17710727,0.95916,5.6240234,297.70258,101331.94,-0.0582093,-0.039191466
2013-02-01,-6.806079,-3.905014,-3.9514046,8.12858,297.52234,0.0010598595,-0.08945727,-0.050928473,4.8054495,0.1122511,0.95183164,6.09375,297.01703,101217.31,-0.063204646,-0.045125995
2013-03-01,-6.5278206,-3.7248917,-3.73454,7.8031416,298.32776,0.0010139351,-0.08931959,-0.048129737,5.108531,0.10698262,0.9605835,5.605997,298.12482,101152.125,-0.061709166,-0.042869788
2013-04-01,-5.864352,-3.1996193,-3.2403154,6.966914,298.22266,0.000948837,-0.074486494,-0.03683889,4.9846287,0.17606324,0.9742677,4.9099092,297.7836,101156.06,-0.05078596,-0.03392228
2013-05-01,-4.9261866,-2.5350094,-2.5400229,6.0193577,298.82886,0.0008864985,-0.052123845,-0.024964452,4.6529226,0.15340346,0.9826528,4.244237,298.65366,101214.56,-0.038775265,-0.025209047
2013-06-01,-5.204397,-2.7364922,-2.7507248,6.220298,298.68982,0.0009050525,-0.055802345,-0.027240515,4.4478016,0.17242026,0.98121595,4.4450684,298.48273,101266.69,-0.04227972,-0.027306926
2013-07-01,-4.085869,-1.8118496,-1.7982845,5.168602,299.0548,0.00083831255,-0.03666407,-0.015564706,4.2189884,0.16035914,0.98951876,3.7202148,299.16132,101341.44,-0.029245377,-0.017319575
2013-08-01,-3.083621,-0.9231758,-0.9234991,4.583585,299.66858,0.0008104695,-0.026080966,-0.008230954,4.2659044,0.1688019,0.99211514,3.4192371,300.01865,101204.25,-0.021567047,-0.010166384
2013-09-01,-2.6684313,-0.70095074,-0.6800814,4.174696,300.83728,0.00078443997,-0.024543464,-0.006005667,4.2635984,0.08661893,0.99461657,3.131609,301.77783,101098.94,-0.019419312,-0.008458726
2013-10-01,-4.5160666,-2.0121346,-1.963171,5.3711624,300.08008,0.00085261883,-0.046080172,-0.018764965,4.626339,0.13185704,0.98695326,3.8786945,300.53992,101061.94,-0.036287904,-0.021119848
2013-11-01,-4.9895916,-2.6133862,-2.5410614,5.901864,299.36438,0.0008939095,-0.0525043,-0.024726093,5.3392286,0.16027081,0.97934633,4.3218374,299.93896,101003.25,-0.04087019,-0.026527956
2013-12-01,-5.9247856,-2.896062,-2.886403,6.838249,298.3899,0.0009581428,-0.06546396,-0.030572057,4.9437838,0.21843117,0.97020704,5.021405,298.4084,101223.0,-0.050284207,-0.031938016
2014-01-01,-6.6877165,-3.4510832,-3.4955177,7.7673683,297.22888,0.0010189267,-0.08480096,-0.04304868,4.787492,0.12670887,0.9598608,5.6623535,296.73672,101307.44,-0.0602898,-0.03903923
2014-02-01,-6.7926807,-3.7888231,-3.8766766,8.068962,297.03723,0.0010415309,-0.08887333,-0.049056828,4.551759,0.18838751,0.95679235,5.9040527,296.23413,101210.44,-0.061298847,-0.04238269
2014-03-01,-6.576747,-3.957838,-4.0290976,7.9843607,297.32202,0.0010303375,-0.08816069,-0.0508281,4.5802364,0.119356185,0.96001714,5.7815466,296.62463,101210.5,-0.05965787,-0.0437015
2014-04-01,-6.56839,-3.4003344,-3.5001173,7.6822023,297.72705,0.000989686,-0.087282,-0.043336034,4.6937275,0.20441926,0.9668459,5.3418903,296.7635,101201.5,-0.058927715,-0.037434444
2014-05-01,-6.5992517,-3.6000967,-3.6563654,7.805703,298.27136,0.0010127136,-0.08968824,-0.04578632,4.512163,0.1533941,0.9627472,5.6000977,297.72134,101187.31,-0.060403764,-0.039003607
2014-06-01,-5.9452143,-3.1452274,-3.2067823,7.057207,298.56433,0.0009574103,-0.07282913,-0.03630662,4.4425697,0.123590544,0.9729957,5.0070934,298.07562,101268.75,-0.050965726,-0.03263566
2014-07-01,-5.2105227,-2.5918694,-2.6424246,6.217265,298.72693,0.000899788,-0.05393517,-0.02569753,4.3768444,0.1664145,0.98269224,4.3950195,298.3266,101408.0,-0.039467096,-0.025042567
2014-08-01,-3.1596117,-1.2197256,-1.1933813,4.3419304,299.52185,0.00079523306,-0.025834024,-0.009083115,4.4221544,0.15707642,0.99402297,3.2496843,300.03174,101275.56,-0.021954954,-0.012038376
2014-09-01,-4.5047073,-1.8744259,-1.8331547,5.3500814,300.1151,0.00084849936,-0.044277787,-0.016666677,4.3806562,0.08528696,0.9887584,3.8386574,300.60403,101150.69,-0.034683466,-0.018907849
2014-10-01,-3.5248413,-1.4025574,-1.3548841,4.531728,300.14832,0.00080353,-0.03136885,-0.011463854,5.196704,0.17712337,0.9931329,3.3354492,300.86255,101086.125,-0.025103688,-0.013896406
2014-11-01,-5.534424,-2.5939426,-2.534896,6.3090715,299.65295,0.0009129951,-0.057885706,-0.024826467,4.957201,0.19328135,0.97942966,4.543213,300.17087,101077.19,-0.04437548,-0.026211102
2014-12-01,-5.6937876,-3.1768417,-3.1357784,6.7179317,298.93384,0.00094467355,-0.063718975,-0.03335792,5.1733894,0.105816305,0.9727618,4.873535,299.15317,101172.69,-0.048092842,-0.033392616
2015-01-01,-6.3287277,-3.3366508,-3.3366394,7.3829594,298.0509,0.0009867293,-0.078385055,-0.038703084,4.7315655,0.1502415,0.96655804,5.32251,298.00082,101308.94,-0.056129873,-0.03633387
2015-02-01,-6.448475,-3.5413303,-3.54387,7.7231255,298.0144,0.0010204338,-0.08920717,-0.04765761,4.975831,0.073758334,0.95862925,5.6650734,297.8455,101237.19,-0.061522067,-0.041818596
2015-03-01,-6.9599266,-4.0663404,-4.0809574,8.314097,297.75854,0.0010793896,-0.09784156,-0.054936945,4.7633467,0.15265131,0.94869655,6.29916,297.57962,101287.56,-0.067619145,-0.0478875
2015-04-01,-6.6516237,-3.6915112,-3.750228,7.940526,298.0592,0.0010134287,-0.09374112,-0.049437284,4.7331333,0.112155214,0.96308297,5.602618,297.44058,101167.06,-0.0623191,-0.04169355
2015-05-01,-6.956442,-3.7600317,-3.8399754,8.229811,298.1842,0.0010490618,-0.10554403,-0.05592966,4.6551123,0.09978838,0.95749193,5.941162,297.4093,101257.875,-0.06729013,-0.043548547
2015-06-01,-6.1201086,-3.169404,-3.2349873,7.141946,298.50977,0.0009540166,-0.071795404,-0.03559631,4.462656,0.15464824,0.9740523,4.975586,297.98492,101337.81,-0.05119276,-0.032377698
2015-07-01,-5.2285357,-2.8223352,-2.8644485,6.268653,298.4557,0.0009126975,-0.05439073,-0.027824044,4.423004,0.17537266,0.97941613,4.529785,298.0881,101333.5,-0.040882766,-0.027386371
2015-08-01,-3.9739294,-2.0866108,-2.0705614,4.9170437,299.4889,0.0008259015,-0.03291911,-0.01599158,4.339714,0.1374787,0.99197066,3.5874023,299.46844,101202.75,-0.02705121,-0.018271964
2015-09-01,-3.8705235,-1.7116327,-1.662363,4.7759333,300.36536,0.0008114893,-0.034546733,-0.013562296,4.33729,0.09647241,0.99353004,3.4277916,300.7513,101096.375,-0.028441906,-0.01664314
2015-10-01,-4.251149,-2.0686083,-2.0289192,5.259634,300.2317,0.0008400453,-0.041480184,-0.018085208,4.9562464,0.13450897,0.9893281,3.7415743,300.3693,101065.375,-0.032643795,-0.020317726
2015-11-01,-5.4682665,-2.7295742,-2.6972713,6.305504,299.58838,0.0009051622,-0.056220114,-0.025394082,5.2096405,0.15675443,0.9820884,4.4555635,299.749,101030.31,-0.043309033,-0.02698781
2015-12-01,-6.4070463,-3.136135,-3.1517782,7.346532,298.64294,0.00097268075,-0.079476416,-0.037159562,4.9291945,0.13384163,0.96977216,5.1666126,298.3213,101251.06,-0.05618894,-0.03387952
2016-01-01,-6.3386993,-3.4202461,-3.4473314,7.5012045,297.66248,0.0009958472,-0.08092433,-0.041419923,5.0465603,0.09112706,0.9652511,5.4108887,297.28394,101261.875,-0.056486785,-0.038419712
2016-02-01,-6.873228,-3.8424368,-3.9223118,8.187503,297.552,0.0010385816,-0.09580344,-0.050936043,4.817732,0.06535676,0.9577416,5.8742676,296.79675,101206.0,-0.06404251,-0.043470304
2016-03-01,-6.617154,-4.060628,-4.081149,8.060411,298.37122,0.0010437523,-0.0937019,-0.053804636,4.89493,0.103520945,0.9577539,5.9159203,298.1417,101249.81,-0.06259918,-0.047136355
2016-04-01,-5.1068764,-2.850233,-2.9089823,6.2171373,298.63562,0.00089206686,-0.05486393,-0.028423488,4.9983854,0.17918134,0.9833187,4.301524,298.1802,101082.56,-0.041130543,-0.029081512
2016-05-01,-4.9318686,-2.3598137,-2.3551817,5.8830957,299.44507,0.00087447464,-0.051672876,-0.022961069,4.5441084,0.21575266,0.9856627,4.110183,299.4554,101263.44,-0.03876388,-0.02328685
2016-06-01,-5.061041,-2.3031063,-2.28895,5.8016815,299.4027,0.00087077776,-0.04868716,-0.020272352,4.3879137,0.1697703,0.9874772,4.0786133,299.46164,101397.375,-0.037368417,-0.02162541
2016-07-01,-4.363246,-2.168044,-2.1604824,5.2382336,299.47192,0.0008485038,-0.038244784,-0.01786869,4.449005,0.1448918,0.9891007,3.8303223,299.51974,101322.44,-0.031402647,-0.020601641
2016-08-01,-3.2597094,-1.1902561,-1.176527,4.5204105,299.8224,0.0008056597,-0.028275013,-0.009748407,4.444167,0.13799506,0.9928639,3.3626432,300.0658,101261.81,-0.023110986,-0.01207491
2016-09-01,-2.828209,-1.0231075,-0.98950386,3.9857597,300.25073,0.00077360356,-0.021644533,-0.0072147436,4.942746,0.12069464,0.9963132,3.0130415,300.9108,101198.94,-0.018733859,-0.010732733
2016-10-01,-3.4925165,-1.2547426,-1.2125311,4.516676,300.7484,0.00079798815,-0.030298948,-0.009959128,5.6572275,0.09124783,0.99311423,3.2792969,301.39944,100944.125,-0.025715292,-0.013558906
2016-11-01,-3.4211693,-1.3899536,-1.3298807,4.647686,300.6626,0.0008166325,-0.031167746,-0.011265345,5.217184,0.14504069,0.9907396,3.4863424,301.82358,100908.19,-0.025179207,-0.014330685
2016-12-01,-6.838108,-3.0888538,-3.0338736,7.6923723,299.49316,0.0010167141,-0.09049791,-0.039022446,4.9670563,0.16457564,0.95839345,5.6557617,300.37393,101169.25,-0.06425834,-0.036904614
2017-01-01,-5.6376705,-3.3196754,-3.300313,6.772333,297.97302,0.0009537048,-0.060336947,-0.034146905,5.2550373,0.11548036,0.9723815,4.9747143,298.0976,101298.25,-0.045739472,-0.035429124
2017-02-01,-5.838522,-3.58078,-3.5874863,7.1792145,297.7793,0.0009968576,-0.072182536,-0.042280555,4.9696417,0.16187835,0.9625512,5.420657,297.6524,101289.81,-0.05148691,-0.03925478
2017-03-01,-6.2121105,-3.6438532,-3.6515512,7.454219,298.20654,0.0010086354,-0.07898265,-0.045222044,5.0529814,0.15915573,0.9612116,5.5386066,298.13593,101226.625,-0.056660652,-0.041611817
2017-04-01,-6.2174215,-3.273468,-3.3018322,7.322259,298.6881,0.0009734938,-0.083884835,-0.040956557,5.1604567,0.09199335,0.9684808,5.154541,298.32904,101140.875,-0.057905257,-0.03735602
2017-05-01,-5.284196,-2.6951418,-2.7373266,6.284149,298.98743,0.000898903,-0.05682558,-0.027011871,4.7516794,0.1997487,0.981931,4.3793945,298.62454,101210.94,-0.0418157,-0.026664719
2017-06-01,-4.675603,-2.3927288,-2.423092,5.693883,298.84802,0.00087068137,-0.04505807,-0.021155,4.5716896,0.19769108,0.98632616,4.075243,298.53516,101259.875,-0.03509903,-0.022647288
2017-07-01,-2.4683752,-0.8543625,-0.8411865,3.689701,299.3241,0.00075436896,-0.017009735,-0.00552471,4.4697294,0.17897058,0.99836814,2.7956543,299.7487,101381.81,-0.015660644,-0.0090326145
2017-08-01,-3.3647213,-1.5450048,-1.5006094,4.2735643,300.07092,0.00079097785,-0.02480644,-0.010421868,4.511962,0.1519332,0.99558145,3.201418,300.5141,101202.375,-0.021786034,-0.0136017315
2017-09-01,-2.553834,-0.52333933,-0.4937157,3.9192743,300.9911,0.0007742548,-0.021183193,-0.0043331124,5.789178,0.13395834,0.9939025,3.0222569,301.60678,101111.375,-0.017671585,-0.0068581477
2017-10-01,-4.266341,-1.7988892,-1.74401,5.0985756,300.25598,0.00084072445,-0.040949345,-0.015476625,5.1669483,0.11361587,0.98862684,3.7521973,300.92953,101044.125,-0.03175056,-0.017636217
2017-11-01,-5.0331106,-2.2367668,-2.1809034,5.7899914,300.05005,0.00087323855,-0.0508731,-0.020395339,4.605177,0.109722905,0.98595846,4.1047363,300.61584,100959.75,-0.03883773,-0.021721084
2017-12-01,-6.397831,-3.2403946,-3.196784,7.335678,298.9912,0.0009900131,-0.07741201,-0.037612975,4.7481213,0.15931845,0.9647146,5.370117,299.43295,101175.06,-0.05702871,-0.03612718
2018-01-01,-6.1964493,-3.225027,-3.2238512,7.1760025,298.1969,0.0009683063,-0.07195979,-0.035831094,4.991723,0.111307144,0.97005713,5.130615,298.21155,101208.44,-0.05327356,-0.034708526
2018-02-01,-7.051548,-3.940814,-3.959896,8.297985,297.21802,0.0010828283,-0.09611571,-0.053545475,5.1360397,0.17870599,0.94578373,6.323592,297.01498,101379.375,-0.06879687,-0.049188133
2018-03-01,-6.0736046,-3.7172537,-3.8108883,7.508033,297.3839,0.0009942136,-0.07969135,-0.044174075,5.6278906,0.082114585,0.9644467,5.383854,296.55133,101201.69,-0.0538193,-0.040219843
2018-04-01,-6.423462,-3.7411585,-3.8158636,7.7120867,297.98828,0.001001358,-0.081382334,-0.04575056,4.497731,0.11444326,0.9653773,5.4853516,297.3471,101233.19,-0.05659616,-0.04028578
2018-05-01,-6.448369,-3.354473,-3.4873438,7.562641,298.0193,0.00097219646,-0.08066887,-0.040206075,4.4790306,0.13894647,0.97175044,5.172477,297.02533,101274.75,-0.05601257,-0.035445385
2018-06-01,-5.207856,-2.4827204,-2.5761232,6.3410225,298.15002,0.00090730656,-0.057759583,-0.027390718,4.4785786,0.18771237,0.9792372,4.470175,297.36444,101373.06,-0.042892337,-0.026524153
2018-07-01,-4.4315023,-2.212285,-2.2739267,5.3561726,298.3004,0.0008495229,-0.039171696,-0.019049514,4.6435595,0.162534,0.987884,3.8413296,297.8298,101351.69,-0.03144175,-0.02142401
2018-08-01,-4.0614576,-1.7673416,-1.7583799,4.857216,299.1244,0.00081884046,-0.034406364,-0.013634268,4.327717,0.1429528,0.99223995,3.5124512,299.28586,101352.5,-0.027740479,-0.016403764
2018-09-01,-3.6422958,-1.4305906,-1.3886347,4.516782,300.18665,0.0008085631,-0.032430172,-0.0118509345,5.1131487,0.15250099,0.9913489,3.3950195,300.8297,101089.31,-0.026472747,-0.014838405
2018-10-01,-4.7444963,-1.9960756,-1.937315,5.4384212,300.3152,0.0008543746,-0.046247244,-0.017915368,5.218916,0.13113135,0.9869909,3.9040985,301.0672,101022.56,-0.036665678,-0.020899735
2018-11-01,-5.6181955,-2.824727,-2.7864141,6.481435,299.7317,0.0009251435,-0.059665382,-0.027971804,4.931099,0.1441763,0.9776144,4.6694336,299.98758,101064.375,-0.045103252,-0.028565086
2018-12-01,-6.5467253,-3.224639,-3.248353,7.5471783,297.9508,0.001004637,-0.080889225,-0.039352417,4.833022,0.07444015,0.9629428,5.5178137,297.61816,101371.69,-0.05722791,-0.03583133
2019-01-01,-6.6897182,-3.2804918,-3.3372793,7.7287273,297.34534,0.0010110731,-0.085249245,-0.041372,4.6948404,0.076249324,0.9614447,5.583496,296.71005,101373.625,-0.059669256,-0.03711259
2019-02-01,-7.153368,-3.7022734,-3.7815933,8.34927,297.25122,0.0010634661,-0.10069746,-0.05247599,4.6457167,0.07236935,0.953091,6.124756,296.42346,101345.125,-0.067350745,-0.044058766
2019-03-01,-6.8199797,-3.5588179,-3.70605,8.014833,296.94836,0.0010121339,-0.09069514,-0.046336114,4.6635303,0.06843284,0.9632741,5.5915117,295.68268,101241.81,-0.06129986,-0.04045344
2019-04-01,-6.883436,-3.820611,-3.9249935,8.140408,297.70178,0.0010306749,-0.09239453,-0.05071211,4.559312,0.100256056,0.9599133,5.7946606,296.80286,101236.19,-0.063194275,-0.043367364
2019-05-01,-5.7328033,-2.8745012,-2.9693594,6.7244587,298.40527,0.00092368247,-0.06746328,-0.03256637,4.850074,0.12967932,0.9776487,4.636963,297.604,101189.125,-0.048377097,-0.030827578
2019-06-01,-5.334013,-2.566558,-2.5707989,6.243203,299.51514,0.0009037573,-0.057476282,-0.026257992,4.4516497,0.19265884,0.9808164,4.4333496,299.4206,101347.375,-0.042419374,-0.02579705
2019-07-01,-4.2603874,-2.030013,-2.0887918,5.247493,298.79932,0.0008362392,-0.036286414,-0.017151251,4.4677706,0.149207,0.99037635,3.7016602,298.32974,101342.06,-0.02880162,-0.019189697
2019-08-01,-2.914609,-0.67287886,-0.66136336,4.201332,300.07385,0.00078061526,-0.022285521,-0.004940301,4.3517313,0.16005391,0.9959197,3.0926466,300.5115,101353.19,-0.018800676,-0.0075513124
2019-09-01,-2.7887554,-0.6653136,-0.6421704,4.206524,300.89624,0.0007776702,-0.022207856,-0.004863493,5.3091984,0.13723129,0.99591345,3.054368,301.26556,101140.25,-0.01910885,-0.0077654235
2019-10-01,-4.259449,-1.4970875,-1.4527245,5.015622,300.69983,0.00083039724,-0.038214147,-0.012388121,5.276823,0.10123789,0.9904325,3.6399126,301.55566,101074.44,-0.03122586,-0.015822891
2019-11-01,-4.8048363,-2.4196062,-2.3639584,5.638135,300.10242,0.0008676117,-0.04532844,-0.020775259,5.3129854,0.083981216,0.9860835,4.0439453,300.5789,101002.56,-0.035708964,-0.023425438
2019-12-01,-6.0102243,-2.871005,-2.8576183,6.8763943,299.17456,0.0009450114,-0.06803781,-0.030544639,5.1640987,0.12465906,0.9732488,4.879883,299.19257,101126.06,-0.051081717,-0.030862503
2020-01-01,-5.9582615,-3.2821608,-3.2691126,7.06532,298.33142,0.0009679494,-0.071418166,-0.036083758,5.20695,0.12270111,0.96873736,5.113037,298.36578,101325.0,-0.051763177,-0.035072908
2020-02-01,-6.762988,-3.66146,-3.7359161,8.002014,297.80286,0.001029792,-0.091367185,-0.04779488,4.7293386,0.1054992,0.9590639,5.772726,297.0805,101341.25,-0.062463105,-0.041679587
2020-03-01,-6.4349337,-3.8814354,-3.9219923,7.8200073,297.7467,0.0010317189,-0.08410442,-0.048463106,4.6858273,0.07745444,0.95868784,5.800044,297.27075,101310.06,-0.058734536,-0.044103265
2020-04-01,-6.2722034,-3.3666801,-3.413661,7.455098,298.3877,0.0009824298,-0.079452515,-0.04088843,4.5766363,0.0534984,0.9681859,5.278632,297.82648,101250.0,-0.056135714,-0.037696645
2020-05-01,-6.3101454,-3.069416,-3.1868467,7.3933296,298.71655,0.0009601107,-0.08327621,-0.038131118,4.579014,0.09334859,0.9724975,5.029236,297.72726,101266.44,-0.0569911,-0.03398863
2020-06-01,-5.139187,-2.6183386,-2.6617537,6.192157,299.20325,0.0008995454,-0.053560436,-0.026256382,4.254614,0.12539554,0.98206365,4.385461,298.82855,101281.81,-0.040241063,-0.025821723
2020-07-01,,,,,,,,,,,,,,101218.5,-0.026596487,-0.017375432
